timestamp_us,ch0,ch1,ch2,ch3,ch4,ch5,time_s
40722019,2751,34,8,6,9,6,0.252
40723019,2778,28,5,6,7,10,0.253
40724019,2427,16,3,6,5,5,0.254
40725019,2189,14,5,5,4,5,0.255
40726019,2089,18,6,7,6,6,0.256
40727019,1859,14,4,2,3,5,0.257
40728019,1748,13,4,5,2,4,0.258
40729019,1712,17,5,5,3,5,0.259
40730019,1670,16,4,4,4,3,0.26
40731019,1488,12,3,6,5,2,0.261
40732019,1382,15,3,5,3,6,0.262
40733019,1379,17,4,4,4,3,0.263
40734019,1685,27,7,8,6,7,0.264
40735019,1919,29,6,7,8,3,0.265
40736019,2023,27,6,7,7,7,0.266
40737019,2191,30,8,6,6,7,0.267
40738019,2284,27,8,6,7,8,0.268
40739019,2306,28,7,9,6,8,0.269
40740019,2416,29,6,8,6,8,0.27
40741019,2644,35,9,8,6,8,0.271
40742019,2758,33,7,9,7,8,0.272
40743019,2756,29,7,7,10,9,0.273
40744019,2432,16,3,5,4,5,0.274
40745019,2176,14,6,6,9,5,0.275
40746019,2102,19,6,6,5,5,0.276
40747019,1851,13,2,5,3,7,0.277
40748019,1748,13,4,4,3,5,0.278
40749019,1727,19,6,7,7,4,0.279
40750019,1670,18,5,4,2,4,0.28
40751019,1497,12,2,6,6,5,0.281
40752019,1392,13,3,6,5,1,0.282
40753019,1367,18,4,4,4,4,0.283
40754019,1692,30,8,7,7,6,0.284
40755019,1919,31,7,8,3,5,0.285
40756019,2007,28,6,7,7,7,0.286
40757019,2192,30,9,5,6,8,0.287
40758019,2287,31,8,7,9,5,0.288
40759019,2323,28,6,7,8,7,0.289
40760019,2415,28,7,9,6,11,0.29
40761019,2624,34,9,7,10,7,0.291
40762019,2756,33,7,9,6,9,0.292
40763019,2772,31,7,8,7,7,0.293
40764019,2436,16,5,5,6,7,0.294
40765019,2162,15,5,6,8,4,0.295
40766019,2084,16,5,6,6,7,0.296
40767019,1874,12,3,6,5,3,0.297
40768019,1759,15,6,6,3,6,0.298
40769019,1712,17,5,4,2,3,0.299
40770019,1660,15,6,7,6,4,0.3
40771019,1487,14,4,3,4,2,0.301
40772019,1394,14,6,5,3,6,0.302
40773019,1363,17,4,4,5,2,0.303
40774019,1711,30,8,5,6,7,0.304
40775019,1935,31,7,8,7,5,0.305
40776019,2005,27,7,6,8,5,0.306
40777019,2196,31,8,7,7,9,0.307
40778019,2279,30,6,8,6,8,0.308
40779019,2307,27,6,8,7,7,0.309
40780019,2415,29,6,8,8,6,0.31
40781019,2655,36,7,9,7,8,0.311
40782019,2751,33,7,6,10,8,0.312
40783019,2784,28,6,7,8,6,0.313
40784019,2444,16,5,6,7,8,0.314
40785019,2190,15,4,6,6,7,0.315
40786019,2078,17,4,6,7,6,0.316
40787019,1846,13,5,5,1,3,0.317
40788019,1760,16,5,6,6,5,0.318
40789019,1728,18,6,5,4,3,0.319
40790019,1643,17,4,4,4,4,0.32
40791019,1491,13,4,3,7,6,0.321
40792019,1376,12,3,6,5,1,0.322
40793019,1360,17,4,4,3,6,0.323
40794019,1702,30,7,9,4,4,0.324
40795019,1918,29,6,7,7,7,0.325
40796019,2016,26,7,7,7,7,0.326
40797019,2208,31,8,6,7,8,0.327
40798019,2255,30,6,8,5,7,0.328
40799019,2319,27,7,7,9,7,0.329
40800019,2407,30,6,8,7,9,0.33
40801019,2638,34,8,5,6,9,0.331
40802019,2758,35,6,8,7,8,0.332
40803019,2759,30,7,8,7,8,0.333
40804019,2413,15,4,4,5,6,0.334
40805019,2190,16,5,6,8,4,0.335
40806019,2088,17,5,6,7,8,0.336
40807019,1832,12,4,4,3,4,0.337
40808019,1756,16,5,5,4,3,0.338
40809019,1727,17,5,4,5,4,0.339
40810019,1647,18,6,6,7,5,0.34
40811019,1491,14,4,4,2,3,0.341
40812019,1399,13,3,7,5,1,0.342
40813019,1375,16,5,4,3,5,0.343
40814019,1703,30,9,5,6,7,0.344
40815019,1944,30,7,7,7,5,0.345
40816019,2016,28,6,7,7,7,0.346
40817019,2195,31,8,5,5,6,0.347
40818019,2268,27,8,8,8,6,0.348
40819019,2305,26,8,7,8,7,0.349
40820019,2403,29,7,9,5,8,0.35
40821019,2638,36,8,5,7,11,0.351
40822019,2763,33,8,8,8,7,0.352
40823019,2791,29,7,8,7,10,0.353
40824019,2427,15,6,6,7,7,0.354
40825019,2167,14,6,7,6,7,0.355
40826019,2072,16,4,3,7,5,0.356
40827019,1855,12,3,4,3,5,0.357
40828019,1763,16,4,3,7,4,0.358
40829019,1704,17,4,5,2,4,0.359
40830019,1660,18,4,5,4,3,0.36
40831019,1499,14,4,5,5,4,0.361
40832019,1384,12,4,4,3,5,0.362
40833019,1376,16,3,7,6,5,0.363
40834019,1697,30,7,7,6,6,0.364
40835019,1944,30,7,6,5,3,0.365
40836019,2011,28,6,7,6,8,0.366
40837019,2201,30,7,7,7,8,0.367
40838019,2275,31,8,7,6,7,0.368
40839019,2312,27,6,9,6,8,0.369
40840019,2399,30,7,8,8,6,0.37
40841019,2655,36,7,9,8,8,0.371
40842019,2751,33,6,8,6,10,0.372
