timestamp_us,ch0,ch1,ch2,ch3,ch4,ch5,time_s
91153016,2147,25,10,11,11,12,0.196999
91154016,2183,28,9,8,9,12,0.197999
91155017,2164,27,12,10,12,12,0.199
91156016,2139,23,8,9,8,11,0.199999
91157016,2087,20,6,8,6,9,0.200999
91158017,2064,19,8,4,5,4,0.202
91159017,2033,19,5,6,7,5,0.203
91160016,1951,19,3,5,1,0,0.203999
91161017,1969,16,2,3,4,1,0.205
91162016,1974,17,2,2,2,2,0.205999
91163017,1952,14,3,3,1,0,0.207
91164016,1925,15,2,2,0,0,0.207999
91165016,1914,15,2,3,1,0,0.208999
91166017,1976,17,2,3,3,3,0.21
91167017,2021,20,6,5,3,5,0.211
91168016,2047,22,7,6,7,6,0.211999
91169017,2048,20,6,8,6,7,0.213
91170016,2127,27,9,9,9,7,0.213999
91171017,2127,25,8,9,9,11,0.215
91172016,2143,25,8,9,9,11,0.215999
91173017,2141,24,8,12,11,13,0.217
91174016,2193,27,11,12,11,12,0.217999
91175016,2200,27,10,11,13,11,0.218999
91176016,2132,25,7,9,7,12,0.219999
91177017,2057,18,7,7,10,7,0.221
91178016,2052,19,7,6,7,6,0.221999
91179016,2024,18,5,3,5,3,0.222999
91180017,1992,16,3,4,2,6,0.224
91181017,1957,15,3,3,4,0,0.225
91182016,1959,17,2,3,1,0,0.225999
91183017,1952,15,3,3,1,1,0.227
91184016,1939,15,3,2,1,0,0.227999
91185017,1919,14,1,0,0,0,0.229
91186016,1955,18,4,1,1,0,0.229999
91187016,2031,23,6,7,8,4,0.230999
91188017,2049,19,6,7,7,8,0.232
91189017,2079,25,5,6,7,7,0.233
91190016,2124,25,9,8,8,7,0.233999
91191017,2120,24,9,11,11,11,0.235
91192016,2147,27,9,9,8,10,0.235999
91193017,2159,26,9,9,9,11,0.237
91194016,2151,28,8,10,12,12,0.237999
91195016,2189,26,12,11,12,12,0.238999
91196017,2146,24,7,11,9,11,0.24
91197017,2073,19,6,6,6,10,0.241
91198017,2032,19,5,5,4,5,0.242
91199016,2023,20,3,8,6,6,0.242999
91200016,1952,14,4,3,5,0,0.243999
91201017,1981,17,3,4,3,4,0.245
91202017,1971,17,2,3,3,1,0.246
91203016,1948,15,3,2,4,0,0.246999
91204017,1935,14,2,1,1,0,0.248
91205016,1932,14,1,1,1,0,0.248999
91206017,1967,16,2,4,2,4,0.25
91207016,2043,20,4,4,5,3,0.250999
91208016,2015,21,5,6,9,4,0.251999
91209017,2091,24,7,8,7,9,0.253
91210017,2096,23,9,7,10,11,0.254
91211016,2123,25,8,8,7,12,0.254999
91212017,2131,24,9,9,9,9,0.256
91213016,2150,25,9,10,13,12,0.256999
91214016,2143,26,10,12,11,15,0.257999
91215016,2187,27,10,11,12,12,0.258999
91216017,2140,24,7,11,11,12,0.26
91217016,2079,21,7,7,7,7,0.260999
91218016,2040,19,7,7,7,7,0.261999
91219016,2047,19,6,6,5,2,0.262999
91220017,1965,15,3,3,2,4,0.264
