timestamp,osc_ch1,osc_ch2,esp_timestamp,esp_value
0.9303708,0.01652834404925754,0.0014503216822217462,,
0.9313708,0.0162897197571853,0.00033362133124681197,,
0.9323708,0.0162897197571853,0.0008122071959503552,,
0.9333708000000001,0.015732929742350084,-0.0013414291952155897,,
0.9343708000000001,0.014937515435442634,-0.006845166639306338,,
0.9353708000000001,0.015017056866133378,-0.005170116112843936,,
0.9363708000000001,0.014857974004751888,-0.005090351802060012,,
0.9373708000000001,0.01565338831165934,-0.0005437860873763508,,
0.9383708000000001,0.016448802618566793,0.003923015316523387,,
0.9393708000000001,0.01668742691063903,0.005598065842985788,,
0.9403708000000001,0.017164675494783503,0.01118156759786046,,
0.9413708000000001,0.01756238264823723,0.0156483690017602,,
0.9423708000000001,0.0056311680446254325,0.01405308278608172,,
0.9433708000000001,0.01597155403442232,0.01445190434000134,,
0.9443708000000001,0.0047562123070272345,0.010304160179237297,,
0.9453708000000001,0.0047562123070272345,0.006954059126312494,,
0.9463708000000001,0.004676670876336489,0.007113587747880342,,
0.9473708000000001,0.0045971294456457435,0.005438537221417941,,
0.9483708000000001,0.004676670876336489,0.0038432510057394625,,
0.9493708000000001,0.0045971294456457435,0.0032051365194680718,,
0.9503708000000001,0.004358505153573508,0.0012907930606538985,,
0.9513708000000001,0.004119880861501272,0.000253857020462888,,
0.9523708000000001,0.003960798000119781,-0.00030449315502457914,,
0.9533708000000001,0.003960798000119781,0.04061459827712837,,
0.9543708000000001,0.004438046584264253,0.003045607897900224,,
0.9553708000000001,0.0045175880149549985,0.0029658435871163,,
0.9563708000000001,0.0045175880149549985,0.0029658435871163,,
0.9573708000000001,0.0045971294456457435,0.003524193762603767,,
0.9583708000000001,0.004676670876336489,0.0038432510057394625,,
0.9593708000000001,0.004676670876336489,0.004002779627307311,,
0.9603708000000001,0.0047562123070272345,0.004481365492010854,,
0.9613708000000001,0.0047562123070272345,0.004800422735146549,,
0.9623708000000001,0.0045971294456457435,0.004640894113578702,,
0.9633708000000001,0.0045971294456457435,0.004800422735146549,,
0.9643708000000001,0.0045971294456457435,0.004321836870443006,,
0.9653708000000001,0.0045971294456457435,0.004082543938091234,,
0.9663708000000001,0.0045971294456457435,0.004162308248875158,,
0.9673708000000001,0.0045971294456457435,0.003923015316523387,,
0.9683708000000001,0.0045971294456457435,0.0038432510057394625,,
0.9693708000000001,0.0045971294456457435,0.003763486694955539,,
0.9703708000000001,0.0045971294456457435,0.003603958073387691,,
0.9713708000000001,0.0045971294456457435,0.003524193762603767,,
0.9723708000000001,0.0045971294456457435,0.003524193762603767,,
0.9733708000000001,0.004438046584264253,0.0032849008302519955,,
0.9743708000000001,0.03140259158842691,0.0025670220331966806,,
0.9753708000000001,0.016051095465113067,0.003045607897900224,,
0.9763708000000001,0.0162897197571853,0.0031253722086841476,,
0.9773708000000001,0.01668742691063903,0.003603958073387691,,
0.9783708000000001,0.016448802618566793,0.004002779627307311,,
0.9793708000000001,0.0162897197571853,0.004082543938091234,,
0.9803708000000001,0.017641924078927975,0.004640894113578702,,
0.9813708000000001,0.017244216925474246,0.004959951356714397,,
0.9823708000000001,0.01668742691063903,0.004800422735146549,,
0.9833708000000001,0.017403299786855737,0.004800422735146549,,
0.9843708000000001,0.01700559263340201,0.004959951356714397,,
0.9853708000000001,0.01621017832649456,0.020115170405659938,,
0.9863708000000001,0.01700559263340201,0.007352880680232114,,
0.9873708000000001,0.01700559263340201,0.005438537221417941,,
0.9883708000000001,0.016766968341329774,0.0034444294518198434,,
0.9893708000000001,0.01652834404925754,0.0034444294518198434,,
0.9903708,0.01621017832649456,0.001609850303789594,,
0.9913708000000001,0.016448802618566793,-6.520022267280748e-05,,
0.9923708,0.016051095465113067,0.0008122071959503552,,
0.9933708000000001,0.015414764019587105,-0.0011819005736477418,,
0.9943708,0.016051095465113067,-0.007483281125577728,,
0.9953708000000001,0.015096598296824124,-0.005090351802060012,,
0.9963708,0.014778432574061142,-0.004532001626572545,,
0.9973708000000001,0.015892012603731576,-0.00030449315502457914,,
0.9983708,0.016607885479948285,0.003923015316523387,,
0.9993708000000001,0.01668742691063903,0.005996887396905407,,
1.0003708,0.01700559263340201,0.01158038915178008,,
1.0013708000000001,0.01732375835616499,0.014611432961569186,,
1.0023708,0.017641924078927975,0.01469119727235311,,
1.0033708000000001,0.017164675494783503,0.014850725893920958,,
1.0043708,0.01684650977202052,0.009586281382181983,,
1.0053708000000001,0.017085134064092757,0.007113587747880342,,
1.0063708,0.016766968341329774,0.0072731163694481895,,
1.0073708000000001,0.016607885479948285,0.005039715667498321,,
1.0083708,0.016766968341329774,0.003763486694955539,,
1.0093708000000001,0.016607885479948285,0.0034444294518198434,,
1.0103708,0.01621017832649456,0.0010515001283021269,,
1.0113708000000001,0.01597155403442232,0.000253857020462888,,
1.0123708,0.01621017832649456,0.0007324428851664313,,
1.0133708000000001,0.015573846880968596,-0.001820015059919133,,
1.0143708,0.014539808281988906,-0.007323752504009881,,
1.0153708000000001,0.01414210112853518,-0.005967759220683174,,
1.0163708,0.014778432574061142,-0.005170116112843936,,
1.0173708000000001,0.01549430545027785,0.00017409270967896418,,
1.0183708,0.016448802618566793,0.0042420725596590825,,
1.0193708000000001,0.01668742691063903,0.005518301532201864,,
1.0203708,0.01700559263340201,0.012058975016483623,,
1.0213708000000001,0.01732375835616499,0.014930490204704883,,
1.0223708,0.017244216925474246,0.014132847096865643,,
1.0233708000000001,0.01732375835616499,0.01469119727235311,,
1.0243708,0.01700559263340201,0.009586281382181983,,
1.0253708000000001,0.01668742691063903,0.006635001883176799,,
1.0263708,0.016926051202711265,0.00687429481552857,,
1.0273708000000001,0.01668742691063903,0.0053587729106340165,,
1.0283708,0.01652834404925754,0.003524193762603767,,
1.0293708000000001,0.016607885479948285,0.0029658435871163,,
1.0303708,0.01621017832649456,0.0012907930606538985,,
1.0313708000000001,0.015892012603731576,0.00017409270967896418,,
1.0323708,0.016130636895803813,0.0004931499528146597,,
1.0333708000000001,0.015414764019587105,-0.001820015059919133,,
1.0343708,0.014619349712679652,-0.007243988193225957,,
1.0353708000000001,0.014698891143370398,-0.005090351802060012,,
1.0363708,0.014698891143370398,-0.004771294558924316,,
1.0373708000000001,0.015732929742350084,0.0004133856420307358,,
1.0383708,0.016369261187876048,0.004082543938091234,,
1.0393708000000002,0.01652834404925754,0.005757594464553636,,
1.0403708,0.017085134064092757,0.012298267948835394,,
1.0413708000000002,0.017244216925474246,0.015010254515488807,,
1.0423708,0.017244216925474246,0.014132847096865643,,
1.0433708000000002,0.017403299786855737,0.01469119727235311,,
1.0443708,0.016926051202711265,0.00934698844983021,,
1.0453708000000002,0.01684650977202052,0.00687429481552857,,
1.0463708,0.016926051202711265,0.007033823437096418,,
1.0473708000000002,0.016766968341329774,0.005119479978282245,,
1.0483708,0.01668742691063903,0.003603958073387691,,
1.0493708000000002,0.016607885479948285,0.003045607897900224,,
1.0503708,0.01621017832649456,0.0007324428851664313,,
