Time (s),Voltage (V)
0.004680000000000004,25.0
0.004720000000000002,24.0
0.00476,25.0
0.004799999999999999,24.0
0.004840000000000004,24.0
0.004880000000000002,24.0
0.004920000000000001,26.0
0.004959999999999999,25.0
0.0050000000000000044,24.0
0.005040000000000003,24.0
0.005080000000000001,23.0
0.0051199999999999996,22.0
0.005160000000000005,23.0
0.005200000000000003,22.0
0.005240000000000002,21.0
0.00528,21.0
0.005319999999999998,19.0
0.005360000000000004,20.0
0.005400000000000002,19.0
0.00544,19.0
0.005479999999999999,21.0
0.005520000000000004,20.0
0.0055600000000000024,22.0
0.005600000000000001,24.0
0.005639999999999999,22.0
0.0056800000000000045,23.0
0.005720000000000003,23.0
0.005760000000000001,25.0
0.0058,25.0
0.005840000000000005,26.0
0.005880000000000003,25.0
0.005920000000000002,26.0
0.00596,25.0
0.005999999999999998,26.0
0.006040000000000004,25.0
0.006080000000000002,26.0
0.0061200000000000004,27.0
0.006159999999999999,25.0
0.006200000000000004,24.0
0.0062400000000000025,24.0
0.006280000000000001,24.0
0.006319999999999999,24.0
0.0063600000000000045,22.0
0.006400000000000003,23.0
0.006440000000000001,21.0
0.00648,21.0
0.006520000000000005,20.0
0.006560000000000003,20.0
0.006600000000000002,19.0
0.00664,19.0
0.0066799999999999984,18.0
0.006720000000000004,18.0
0.006760000000000002,17.0
0.0068000000000000005,16.0
0.006839999999999999,16.0
0.006880000000000004,15.0
0.0069200000000000025,15.0
0.006960000000000001,15.0
0.006999999999999999,15.0
0.007040000000000005,14.0
0.007080000000000003,14.0
0.007120000000000001,13.0
0.00716,13.0
0.007200000000000005,12.0
0.007240000000000003,13.0
0.007280000000000002,12.0
0.00732,13.0
0.0073599999999999985,16.0
0.007400000000000004,11.0
0.007440000000000002,10.0
0.0074800000000000005,11.0
0.007519999999999999,10.0
0.007560000000000004,10.0
0.007600000000000003,9.0
0.007640000000000001,8.0
0.007679999999999999,7.0
0.007720000000000005,7.0
0.007760000000000003,6.0
0.007800000000000001,7.0
0.00784,7.0
0.007880000000000005,7.0
0.007920000000000003,6.0
0.007960000000000002,4.0
0.008,4.0
0.008039999999999999,4.0
0.008080000000000004,4.0
0.008120000000000002,5.0
0.00816,5.0
0.008199999999999999,4.0
0.008240000000000004,4.0
0.008280000000000003,4.0
0.008320000000000001,5.0
0.00836,7.0
0.008400000000000005,4.0
0.008440000000000003,4.0
0.008480000000000001,3.0
0.00852,3.0
0.008560000000000005,2.0
0.008600000000000003,2.0
0.008640000000000002,2.0
0.00868,2.0
0.008719999999999999,2.0
0.008760000000000004,3.0
0.008800000000000002,3.0
0.00884,3.0
0.008879999999999999,2.0
0.008920000000000004,2.0
0.008960000000000003,3.0
0.009000000000000001,1.0
0.00904,2.0
0.009080000000000005,2.0
0.009120000000000003,1.0
0.009160000000000001,2.0
0.0092,2.0
0.009240000000000005,1.0
0.009280000000000004,3.0
0.009320000000000002,1.0
0.00936,4.0
0.009399999999999999,1.0
0.009440000000000004,1.0
0.009480000000000002,1.0
0.00952,1.0
0.009559999999999999,2.0
0.009600000000000004,1.0
0.009640000000000003,1.0
0.009680000000000001,0.0
0.00972,-1.0
0.009760000000000005,-1.0
0.009800000000000003,-1.0
0.009840000000000002,-2.0
0.00988,-2.0
0.009920000000000005,-2.0
0.009960000000000004,-4.0
0.010000000000000002,-5.0
0.01004,-7.0
0.010079999999999999,-6.0
0.010120000000000004,-7.0
0.010160000000000002,-7.0
0.0102,-7.0
0.010239999999999999,-8.0
0.010280000000000004,-9.0
0.010320000000000003,-10.0
0.010360000000000001,-8.0
0.0104,-9.0
0.010440000000000005,-10.0
0.010480000000000003,-9.0
0.010520000000000002,-11.0
0.01056,-9.0
0.010600000000000005,-11.0
0.010640000000000004,-11.0
0.010680000000000002,-9.0
0.01072,-9.0
0.010759999999999999,-9.0
0.010800000000000004,-9.0
0.010840000000000002,-10.0
0.01088,-10.0
0.01092,-11.0
0.010960000000000004,-11.0
0.011000000000000003,-10.0
0.011040000000000001,-11.0
0.01108,-10.0
0.011120000000000005,-13.0
0.011160000000000003,-11.0
0.011200000000000002,-12.0
0.01124,-13.0
0.011280000000000005,-12.0
0.011320000000000004,-11.0
0.011360000000000002,-13.0
0.0114,-12.0
0.011440000000000006,-12.0
0.011480000000000004,-13.0
0.011520000000000002,-13.0
0.01156,-13.0
0.0116,-12.0
0.011640000000000005,-12.0
0.011680000000000003,-14.0
0.011720000000000001,-13.0
0.01176,-13.0
0.011800000000000005,-13.0
0.011840000000000003,-12.0
0.011880000000000002,-11.0
0.01192,-10.0
0.011960000000000005,-10.0
0.012000000000000004,-10.0
0.012040000000000002,-11.0
0.01208,-10.0
0.012120000000000006,-11.0
0.012160000000000004,-11.0
0.012200000000000003,-10.0
0.012240000000000001,-12.0
0.01228,-11.0
0.012320000000000005,-12.0
0.012360000000000003,-14.0
0.012400000000000001,-14.0
0.01244,-15.0
0.012480000000000005,-13.0
0.012520000000000003,-14.0
0.012560000000000002,-15.0
0.0126,-15.0
0.012639999999999998,-16.0
0.012679999999999997,-16.0
0.012720000000000009,-12.0
0.012760000000000007,-14.0
0.012800000000000006,-15.0
0.012840000000000004,-14.0
0.012880000000000003,-15.0
0.012920000000000001,-15.0
0.01296,-15.0
0.012999999999999998,-15.0
0.013039999999999996,-15.0
0.013080000000000008,-14.0
0.013120000000000007,-14.0
0.013160000000000005,-15.0
0.013200000000000003,-15.0
0.013240000000000002,-16.0
0.01328,-15.0
0.013319999999999999,-15.0
0.013359999999999997,-16.0
0.013400000000000009,-15.0
0.013440000000000007,-17.0
0.013480000000000006,-17.0
0.013520000000000004,-17.0
0.013560000000000003,-18.0
0.013600000000000001,-17.0
0.01364,-17.0
0.013679999999999998,-17.0
0.013719999999999996,-13.0
0.013760000000000008,-17.0
0.013800000000000007,-19.0
0.013840000000000005,-17.0
0.013880000000000003,-16.0
0.013920000000000002,-15.0
0.01396,-15.0
0.013999999999999999,-15.0
0.014039999999999997,-16.0
0.01408000000000001,-16.0
0.014120000000000008,-16.0
0.014160000000000006,-16.0
0.014200000000000004,-15.0
0.014240000000000003,-16.0
0.014280000000000001,-15.0
0.01432,-16.0
0.014359999999999998,-19.0
0.014399999999999996,-20.0
0.014440000000000008,-21.0
0.014480000000000007,-21.0
0.014520000000000005,-22.0
0.014560000000000003,-22.0
0.014600000000000002,-24.0
0.01464,-24.0
0.014679999999999999,-25.0
0.014719999999999997,-19.0
0.01476000000000001,-25.0
0.014800000000000008,-24.0
0.014840000000000006,-23.0
0.014880000000000004,-24.0
0.014920000000000003,-24.0
0.014960000000000001,-25.0
0.015,-23.0
0.015039999999999998,-25.0
0.015079999999999996,-23.0
0.015120000000000008,-23.0
0.015160000000000007,-21.0
0.015200000000000005,-22.0
0.015240000000000004,-21.0
0.015280000000000002,-19.0
0.01532,-19.0
0.015359999999999999,-19.0
0.015399999999999997,-19.0
0.01544000000000001,-19.0
0.015480000000000008,-20.0
0.015520000000000006,-21.0
0.015560000000000004,-20.0
0.015600000000000003,-21.0
0.01564,-22.0
0.01568,-23.0
0.015719999999999998,-18.0
0.015759999999999996,-24.0
0.01580000000000001,-24.0
0.015840000000000007,-25.0
0.015880000000000005,-27.0
0.015920000000000004,-25.0
0.015960000000000002,-26.0
0.016,-25.0
0.01604,-26.0
0.016079999999999997,-26.0
0.01612000000000001,-26.0
0.016160000000000008,-25.0
0.016200000000000006,-25.0
0.016240000000000004,-24.0
0.016280000000000003,-24.0
0.01632,-25.0
0.01636,-24.0
0.016399999999999998,-23.0
0.016439999999999996,-23.0
0.01648000000000001,-20.0
0.016520000000000007,-20.0
0.016560000000000005,-18.0
0.016600000000000004,-19.0
0.016640000000000002,-18.0
0.01668,-17.0
0.01672,-13.0
0.016759999999999997,-16.0
0.01680000000000001,-15.0
0.016840000000000008,-14.0
0.016880000000000006,-13.0
0.016920000000000004,-14.0
0.016960000000000003,-15.0
0.017,-14.0
0.01704,-13.0
0.017079999999999998,-14.0
0.017119999999999996,-13.0
0.01716000000000001,-13.0
0.017200000000000007,-13.0
0.017240000000000005,-12.0
0.017280000000000004,-12.0
0.017320000000000002,-12.0
0.01736,-12.0
0.0174,-10.0
0.017439999999999997,-9.0
0.01748000000000001,-11.0
0.017520000000000008,-9.0
0.017560000000000006,-8.0
0.017600000000000005,-8.0
0.017640000000000003,-8.0
0.01768,-8.0
0.01772,-2.0
0.017759999999999998,-5.0
0.017799999999999996,-6.0
0.01784000000000001,-6.0
0.017880000000000007,-6.0
0.017920000000000005,-6.0
0.017960000000000004,-4.0
0.018000000000000002,-5.0
0.01804,-4.0
0.01808,-5.0
0.018119999999999997,-5.0
0.01816000000000001,-3.0
0.018200000000000008,-5.0
0.018240000000000006,-3.0
0.018280000000000005,-4.0
0.018320000000000003,-2.0
0.01836,-2.0
0.0184,-2.0
0.018439999999999998,-3.0
0.018479999999999996,-2.0
0.01852000000000001,-2.0
0.018560000000000007,-1.0
0.018600000000000005,-1.0
0.018640000000000004,-2.0
0.018680000000000002,-2.0
0.01872,-1.0
0.01876,-2.0
0.018799999999999997,-3.0
0.01884000000000001,-2.0
0.018880000000000008,-2.0
0.018920000000000006,-1.0
0.018960000000000005,-2.0
0.019000000000000003,-2.0
0.01904,-1.0
0.01908,-1.0
0.019119999999999998,0.0
0.019159999999999996,-1.0
0.01920000000000001,1.0
0.019240000000000007,-1.0
0.019280000000000005,0.0
0.019320000000000004,-1.0
0.019360000000000002,-1.0
0.0194,0.0
0.01944,1.0
0.019479999999999997,1.0
0.01952000000000001,1.0
0.019560000000000008,0.0
0.019600000000000006,-1.0
0.019640000000000005,1.0
0.019680000000000003,0.0
0.01972,4.0
0.01976,2.0
0.019799999999999998,2.0
0.019839999999999997,3.0
0.01988000000000001,3.0
0.019920000000000007,3.0
0.019960000000000006,5.0
0.020000000000000004,6.0
0.020040000000000002,7.0
0.02008,7.0
0.02012,7.0
0.020159999999999997,8.0
0.02020000000000001,9.0
0.020240000000000008,9.0
0.020280000000000006,9.0
0.020320000000000005,10.0
0.020360000000000003,11.0
0.0204,10.0
0.02044,11.0
0.020479999999999998,10.0
0.020519999999999997,9.0
0.02056000000000001,11.0
0.020600000000000007,11.0
0.020640000000000006,11.0
0.020680000000000004,11.0
0.020720000000000002,11.0
0.02076,9.0
0.0208,10.0
0.020839999999999997,10.0
0.02088000000000001,11.0
0.020920000000000008,11.0
0.020960000000000006,12.0
0.021000000000000005,11.0
0.021040000000000003,11.0
0.02108,11.0
0.02112,11.0
0.021159999999999998,11.0
0.021199999999999997,12.0
0.02124000000000001,13.0
0.021280000000000007,13.0
0.021320000000000006,11.0
0.021360000000000004,12.0
0.021400000000000002,12.0
0.02144,13.0
0.02148,14.0
0.021519999999999997,14.0
0.02156000000000001,14.0
0.021600000000000008,13.0
0.021640000000000006,12.0
0.021680000000000005,13.0
0.021720000000000003,14.0
0.02176,15.0
0.0218,14.0
0.02184,13.0
0.021879999999999997,11.0
0.02192000000000001,12.0
0.021960000000000007,10.0
0.022000000000000006,11.0
0.022040000000000004,12.0
0.022080000000000002,12.0
0.02212,11.0
0.02216,12.0
0.022199999999999998,11.0
0.02224000000000001,12.0
0.022280000000000008,13.0
0.022320000000000007,14.0
0.022360000000000005,15.0
0.022400000000000003,15.0
0.02244,15.0
0.02248,14.0
0.02252,15.0
0.022559999999999997,15.0
0.02260000000000001,16.0
0.022640000000000007,17.0
0.022680000000000006,16.0
0.022720000000000004,16.0
0.022760000000000002,17.0
0.0228,15.0
0.02284,15.0
0.022879999999999998,15.0
0.02292000000000001,16.0
0.022960000000000008,16.0
0.023000000000000007,15.0
0.023040000000000005,16.0
0.023080000000000003,15.0
0.02312,15.0
0.02316,16.0
0.0232,17.0
0.023239999999999997,17.0
0.02328000000000001,17.0
0.023320000000000007,16.0
0.023360000000000006,17.0
0.023400000000000004,17.0
0.023440000000000003,16.0
0.02348,18.0
0.02352,18.0
0.023559999999999998,19.0
0.02360000000000001,19.0
0.023640000000000008,18.0
0.023680000000000007,17.0
0.023720000000000005,19.0
0.023760000000000003,18.0
0.0238,17.0
0.02384,18.0
0.02388,18.0
0.023919999999999997,17.0
0.02396000000000001,16.0
0.024000000000000007,16.0
0.024040000000000006,17.0
0.024080000000000004,17.0
0.024120000000000003,18.0
0.02416,18.0
0.0242,16.0
0.024239999999999998,15.0
0.02428000000000001,16.0
0.02432000000000001,16.0
0.024360000000000007,19.0
0.024400000000000005,20.0
0.024440000000000003,22.0
0.024480000000000002,21.0
0.02452,22.0
0.02456,23.0
0.024599999999999997,23.0
0.02464000000000001,25.0
0.024680000000000007,25.0
0.024720000000000006,27.0
0.024760000000000004,25.0
0.024800000000000003,25.0
0.02484,24.0
0.02488,25.0
0.024919999999999998,24.0
0.02496000000000001,25.0
0.02500000000000001,25.0
0.025040000000000007,24.0
0.025080000000000005,24.0
0.025120000000000003,22.0
0.025160000000000002,23.0
0.0252,23.0
0.02524,21.0
0.025279999999999997,22.0
0.02532000000000001,19.0
0.025360000000000008,19.0
0.025400000000000006,19.0
0.025440000000000004,19.0
0.025480000000000003,21.0
0.02552,21.0
0.02556,22.0
0.025599999999999998,21.0
0.02564000000000001,23.0
0.02568000000000001,23.0
0.025720000000000007,23.0
0.025760000000000005,23.0
0.025800000000000003,25.0
0.025840000000000002,26.0
0.02588,25.0
0.02592,25.0
0.025959999999999997,26.0
0.02600000000000001,25.0
0.026040000000000008,27.0
0.026080000000000006,27.0
0.026120000000000004,27.0
0.026160000000000003,27.0
0.0262,26.0
0.02624,26.0
0.026279999999999998,25.0
0.02632000000000001,25.0
0.02636000000000001,24.0
0.026400000000000007,23.0
0.026440000000000005,22.0
0.026480000000000004,23.0
0.026520000000000002,20.0
0.02656,20.0
0.0266,19.0
0.026639999999999997,18.0
0.02668000000000001,18.0
0.026720000000000008,18.0
0.026760000000000006,18.0
0.026800000000000004,17.0
0.026840000000000003,16.0
0.02688,15.0
0.02692,15.0
0.026959999999999998,15.0
0.02700000000000001,16.0
0.02704000000000001,15.0
0.027080000000000007,15.0
0.027120000000000005,15.0
0.027160000000000004,13.0
0.027200000000000002,14.0
0.02724,13.0
0.02728,13.0
0.027319999999999997,13.0
0.02736000000000001,12.0
0.027400000000000008,12.0
0.027440000000000006,10.0
0.027480000000000004,11.0
0.027520000000000003,10.0
0.02756,10.0
0.0276,10.0
0.027639999999999998,9.0
0.02768000000000001,8.0
0.02772000000000001,7.0
0.027760000000000007,7.0
0.027800000000000005,6.0
0.027840000000000004,5.0
0.027880000000000002,7.0
0.02792,6.0
0.02796,5.0
0.027999999999999997,5.0
0.02804000000000001,4.0
0.028080000000000008,5.0
0.028120000000000006,5.0
0.028160000000000004,5.0
0.028200000000000003,5.0
0.02824,4.0
0.02828,4.0
0.028319999999999998,3.0
0.02836000000000001,4.0
0.02840000000000001,4.0
0.028440000000000007,4.0
0.028480000000000005,4.0
0.028520000000000004,4.0
0.028560000000000002,3.0
0.0286,3.0
0.02864,2.0
0.028679999999999997,3.0
0.02872000000000001,4.0
0.028760000000000008,4.0
0.028800000000000006,4.0
0.028840000000000005,3.0
0.028880000000000003,3.0
0.02892,1.0
0.02896,2.0
0.028999999999999998,2.0
0.02904000000000001,2.0
0.02908000000000001,1.0
0.029120000000000007,3.0
0.029160000000000005,2.0
0.029200000000000004,1.0
0.029240000000000002,1.0
0.02928,2.0
0.02932,3.0
0.029359999999999997,1.0
0.02940000000000001,2.0
0.029440000000000008,1.0
0.029480000000000006,0.0
0.029520000000000005,1.0
0.029560000000000003,2.0
0.0296,2.0
0.02964,1.0
0.029679999999999998,1.0
0.02972000000000001,0.0
0.02976000000000001,-2.0
0.029800000000000007,-2.0
0.029840000000000005,-2.0
0.029880000000000004,-3.0
0.029920000000000002,-2.0
0.02996,-3.0
0.03,-4.0
0.030039999999999997,-6.0
0.03008000000000001,-5.0
0.030120000000000008,-6.0
0.030160000000000006,-7.0
0.030200000000000005,-6.0
0.030240000000000003,-7.0
0.03028,-8.0
0.03032,-8.0
0.030359999999999998,-9.0
0.03040000000000001,-9.0
0.03044000000000001,-9.0
0.030480000000000007,-8.0
0.030520000000000005,-10.0
0.030560000000000004,-9.0
0.030600000000000002,-9.0
0.03064,-11.0
0.03068,-11.0
0.030719999999999997,-10.0
0.03076000000000001,-9.0
0.030800000000000008,-9.0
0.030840000000000006,-9.0
0.030880000000000005,-10.0
0.030920000000000003,-11.0
0.03096,-11.0
0.031,-10.0
0.031039999999999998,-10.0
0.03108000000000001,-10.0
0.03112000000000001,-10.0
0.031160000000000007,-11.0
0.031200000000000006,-11.0
0.031240000000000004,-12.0
0.03128,-12.0
0.03132,-11.0
0.03136,-12.0
0.0314,-12.0
0.03144000000000001,-13.0
0.03148000000000001,-13.0
0.031520000000000006,-13.0
0.031560000000000005,-14.0
0.0316,-13.0
0.03164,-12.0
0.03168,-12.0
0.03172,-12.0
0.03176000000000001,-14.0
0.03180000000000001,-12.0
0.03184000000000001,-12.0
0.031880000000000006,-13.0
0.031920000000000004,-9.0
0.03196,-10.0
0.032,-11.0
0.03204,-11.0
0.03208,-10.0
0.03212000000000001,-12.0
0.03216000000000001,-12.0
0.032200000000000006,-11.0
0.032240000000000005,-11.0
0.03228,-12.0
0.03232,-12.0
0.03236,-13.0
0.0324,-14.0
0.03244000000000001,-14.0
0.03248000000000001,-14.0
0.03252000000000001,-14.0
0.032560000000000006,-15.0
0.032600000000000004,-16.0
0.03264,-16.0
0.03268,-16.0
0.03272,-15.0
0.03276,-15.0
0.03280000000000001,-14.0
0.03284000000000001,-14.0
0.032880000000000006,-15.0
0.032920000000000005,-15.0
0.03296,-15.0
0.033,-15.0
0.03304,-15.0
0.03308,-15.0
0.03312000000000001,-15.0
0.03316000000000001,-15.0
0.03320000000000001,-16.0
0.033240000000000006,-15.0
0.033280000000000004,-16.0
0.03332,-16.0
0.03336,-15.0
0.0334,-15.0
0.03344,-16.0
0.03348000000000001,-17.0
0.03352000000000001,-17.0
0.033560000000000006,-18.0
0.033600000000000005,-18.0
0.03364,-17.0
0.03368,-17.0
0.03372,-17.0
0.03376,-17.0
0.03380000000000001,-17.0
0.03384000000000001,-17.0
0.03388000000000001,-17.0
0.033920000000000006,-15.0
0.033960000000000004,-16.0
0.034,-16.0
0.03404,-16.0
0.03408,-16.0
0.03412,-15.0
0.03416000000000001,-16.0
0.03420000000000001,-16.0
0.03424000000000001,-15.0
0.034280000000000005,-15.0
0.03432,-16.0
0.03436,-17.0
0.0344,-20.0
0.03444,-21.0
0.03448000000000001,-21.0
0.03452000000000001,-22.0
0.03456000000000001,-22.0
0.034600000000000006,-22.0
0.034640000000000004,-23.0
0.03468,-24.0
0.03472,-25.0
0.03476,-25.0
0.0348,-24.0
0.03484000000000001,-23.0
0.03488000000000001,-24.0
0.03492000000000001,-23.0
0.034960000000000005,-25.0
0.035,-24.0
0.03504,-24.0
0.03508,-24.0
0.03512,-23.0
0.03516000000000001,-21.0
0.03520000000000001,-22.0
0.03524000000000001,-20.0
0.035280000000000006,-20.0
0.035320000000000004,-20.0
0.03536,-19.0
0.0354,-20.0
0.03544,-18.0
0.03548,-20.0
0.03552000000000001,-20.0
0.03556000000000001,-22.0
0.03560000000000001,-21.0
0.035640000000000005,-22.0
0.03568,-21.0
0.03572,-21.0
0.03576,-23.0
0.0358,-25.0
0.03584000000000001,-24.0
0.03588000000000001,-25.0
0.03592000000000001,-26.0
0.035960000000000006,-25.0
0.036000000000000004,-25.0
0.03604,-25.0
0.03608,-26.0
0.03612,-27.0
0.03616,-26.0
0.03620000000000001,-25.0
0.03624000000000001,-25.0
0.03628000000000001,-24.0
0.036320000000000005,-23.0
0.03636,-23.0
0.0364,-24.0
0.03644,-22.0
0.03648,-22.0
0.03652000000000001,-20.0
0.03656000000000001,-20.0
0.03660000000000001,-18.0
0.036640000000000006,-17.0
0.036680000000000004,-16.0
0.03672,-17.0
0.03676,-15.0
0.0368,-15.0
0.03684,-15.0
0.03688000000000001,-15.0
0.03692000000000001,-14.0
0.03696000000000001,-14.0
0.037000000000000005,-15.0
0.037040000000000003,-14.0
0.03708,-14.0
0.03712,-14.0
0.03716,-13.0
0.03720000000000001,-13.0
0.03724000000000001,-13.0
0.03728000000000001,-12.0
0.037320000000000006,-11.0
0.037360000000000004,-11.0
0.0374,-11.0
0.03744,-9.0
0.03748,-9.0
0.03752,-8.0
0.03756000000000001,-9.0
0.03760000000000001,-10.0
0.03764000000000001,-8.0
0.037680000000000005,-6.0
0.037720000000000004,-6.0
0.03776,-6.0
0.0378,-6.0
0.03784,-6.0
0.03788000000000001,-5.0
0.03792000000000001,-6.0
0.03796000000000001,-5.0
0.038000000000000006,-3.0
0.038040000000000004,-4.0
0.03808,-3.0
0.03812,-2.0
0.03816,-3.0
0.0382,-4.0
0.03824000000000001,-5.0
0.03828000000000001,-3.0
0.03832000000000001,-2.0
0.038360000000000005,-2.0
0.038400000000000004,-2.0
0.03844,-3.0
0.03848,-3.0
0.03852,-3.0
0.03856000000000001,-2.0
0.03860000000000001,-2.0
0.03864000000000001,-2.0
0.038680000000000006,-1.0
0.038720000000000004,-2.0
0.03876,-2.0
0.0388,-2.0
0.03884,-2.0
0.03888,-1.0
0.03892000000000001,-1.0
0.03896000000000001,0.0
0.03900000000000001,-1.0
0.039040000000000005,-1.0
0.039080000000000004,-2.0
0.03912,-1.0
0.03916,-2.0
0.0392,-1.0
0.03924000000000001,0.0
0.03928000000000001,-1.0
0.03932000000000001,-1.0
0.039360000000000006,-1.0
0.039400000000000004,-1.0
0.03944,0.0
0.03948,1.0
0.03952,0.0
0.03956,1.0
0.03960000000000001,0.0
0.03964000000000001,0.0
0.03968000000000001,1.0
0.039720000000000005,1.0
0.039760000000000004,2.0
0.0398,2.0
0.03984,3.0
0.03988,4.0
0.03992000000000001,3.0
0.03996000000000001,3.0
0.04000000000000001,5.0
0.040040000000000006,7.0
0.040080000000000005,6.0
0.04012,8.0
0.04016,7.0
0.0402,8.0
0.04024,8.0
0.04028000000000001,9.0
0.04032000000000001,9.0
0.04036000000000001,11.0
0.040400000000000005,11.0
0.040440000000000004,10.0
0.04048,11.0
0.04052,10.0
0.04056,10.0
0.04060000000000001,11.0
0.04064000000000001,11.0
0.04068000000000001,12.0
0.040720000000000006,11.0
0.040760000000000005,10.0
0.0408,10.0
0.04084,9.0
0.04088,11.0
0.04092,11.0
0.04096000000000001,12.0
0.04100000000000001,12.0
0.04104000000000001,11.0
0.041080000000000005,11.0
0.041120000000000004,12.0
0.04116,12.0
0.0412,12.0
0.04124,15.0
0.04128000000000001,12.0
0.04132000000000001,13.0
0.04136000000000001,14.0
0.041400000000000006,12.0
0.041440000000000005,13.0
0.04148,14.0
0.04152,13.0
0.04156,14.0
0.0416,12.0
0.04164000000000001,14.0
0.04168000000000001,12.0
0.04172000000000001,13.0
0.041760000000000005,13.0
0.041800000000000004,13.0
0.04184,14.0
0.04188,12.0
0.04192,12.0
0.04196000000000001,10.0
0.04200000000000001,12.0
0.04204000000000001,11.0
0.042080000000000006,12.0
0.042120000000000005,12.0
0.04216,12.0
0.0422,11.0
0.04224,12.0
0.04228,12.0
0.04232000000000001,13.0
0.04236000000000001,14.0
0.04240000000000001,16.0
0.042440000000000005,15.0
0.042480000000000004,14.0
0.04252,16.0
0.04256,14.0
0.0426,15.0
0.04264000000000001,15.0
0.04268000000000001,16.0
0.04272000000000001,17.0
0.042760000000000006,16.0
0.042800000000000005,15.0
0.04284,15.0
0.04288,16.0
0.04292,16.0
0.04296,16.0
0.04300000000000001,16.0
0.04304000000000001,18.0
0.04308000000000001,15.0
0.043120000000000006,15.0
0.043160000000000004,15.0
0.0432,15.0
0.04324,16.0
0.04328,16.0
0.04332000000000001,17.0
0.04336000000000001,16.0
0.04340000000000001,16.0
0.043440000000000006,17.0
0.043480000000000005,16.0
0.04352,18.0
0.04356,18.0
0.0436,18.0
0.04364,19.0
0.04368000000000001,19.0
0.04372000000000001,18.0
0.04376000000000001,17.0
0.043800000000000006,17.0
0.043840000000000004,18.0
0.04388,17.0
0.04392,17.0
0.04396,17.0
0.04400000000000001,15.0
0.04404000000000001,16.0
0.04408000000000001,16.0
0.044120000000000006,17.0
0.044160000000000005,17.0
0.0442,18.0
0.04424,16.0
0.04428,17.0
0.04432,15.0
0.04436000000000001,18.0
0.04440000000000001,20.0
0.04444000000000001,21.0
0.044480000000000006,22.0
0.044520000000000004,22.0
0.04456,23.0
0.0446,23.0
0.04464,24.0
0.04468000000000001,24.0
0.04472000000000001,26.0
0.04476000000000001,24.0
0.044800000000000006,25.0
0.044840000000000005,24.0
0.04488,25.0
0.04492,23.0
0.04496,23.0
0.045,24.0
0.04504000000000001,25.0
0.04508000000000001,24.0
0.04512000000000001,24.0
0.045160000000000006,24.0
0.045200000000000004,24.0
0.04524,22.0
0.04528,21.0
0.04532,20.0
0.04536000000000001,20.0
0.04540000000000001,21.0
0.04544000000000001,19.0
0.04548000000000001,20.0
0.045520000000000005,20.0
0.04556,22.0
0.0456,22.0
0.04564,22.0
0.04568,21.0
0.04572000000000001,23.0
0.04576000000000001,24.0
0.04580000000000001,24.0
0.045840000000000006,25.0
0.045880000000000004,27.0
0.04592,27.0
0.04596,27.0
0.046,27.0
0.04604000000000001,25.0
0.04608000000000001,26.0
0.04612000000000001,27.0
0.04616000000000001,27.0
0.046200000000000005,28.0
0.04624,25.0
0.04628,25.0
0.04632,22.0
0.04636,22.0
0.04640000000000001,23.0
0.04644000000000001,22.0
0.04648000000000001,21.0
0.046520000000000006,21.0
0.046560000000000004,19.0
0.0466,18.0
0.04664,18.0
0.04668,18.0
0.04672000000000001,18.0
0.04676000000000001,18.0
0.04680000000000001,17.0
0.04684000000000001,15.0
0.046880000000000005,16.0
0.04692,14.0
0.04696,15.0
0.047,15.0
0.04704,15.0
0.04708000000000001,15.0
0.04712000000000001,15.0
0.04716000000000001,14.0
0.047200000000000006,11.0
0.047240000000000004,13.0
0.04728,12.0
0.04732,13.0
0.04736,13.0
0.04740000000000001,12.0
0.04744000000000001,10.0
0.04748000000000001,10.0
0.04752000000000001,10.0
0.047560000000000005,9.0
0.0476,10.0
0.04764,9.0
0.04768,9.0
0.04772,7.0
0.04776000000000001,6.0
0.04780000000000001,6.0
0.04784000000000001,6.0
0.047880000000000006,6.0
0.047920000000000004,7.0
0.04796,5.0
0.048,5.0
0.04804,4.0
0.04808000000000001,5.0
0.04812000000000001,4.0
0.04816000000000001,4.0
0.04820000000000001,4.0
0.048240000000000005,5.0
0.04828,4.0
0.04832,4.0
0.04836,4.0
0.0484,4.0
0.04844000000000001,4.0
0.04848000000000001,4.0
0.04852000000000001,3.0
0.048560000000000006,4.0
0.048600000000000004,3.0
0.04864,2.0
0.04868,1.0
0.04872,3.0
0.04876000000000001,3.0
0.04880000000000001,2.0
0.04884000000000001,2.0
0.04888000000000001,2.0
0.048920000000000005,1.0
0.048960000000000004,1.0
0.049,1.0
0.04904,2.0
0.04908,2.0
0.04912000000000001,1.0
0.04916000000000001,2.0
0.04920000000000001,1.0
0.049240000000000006,2.0
0.049280000000000004,1.0
0.04932,2.0
0.04936,2.0
0.0494,3.0
0.04944000000000001,1.0
0.04948000000000001,2.0
0.04952000000000001,0.0
0.04956000000000001,1.0
0.049600000000000005,0.0
0.049640000000000004,1.0
0.04968,1.0
0.04972,-1.0
0.04976,-2.0
0.04980000000000001,-2.0
0.04984000000000001,-2.0
0.04988000000000001,-2.0
0.049920000000000006,-1.0
0.049960000000000004,-3.0
