timestamp_us,grip_voltage,relative_time_us,relative_time_seconds
363486105,1.7954578754578754,0,0.0
363486474,1.8204395604395605,369,0.00036899999999999997
363486843,1.8413919413919413,738,0.0007379999999999999
363487212,1.8607326007326006,1107,0.001107
363487581,1.8784615384615382,1476,0.0014759999999999999
363487955,1.8905494505494504,1850,0.0018499999999999999
363488324,1.9018315018315017,2219,0.002219
363488693,1.9082783882783882,2588,0.002588
363489066,1.9123076923076923,2961,0.0029609999999999997
363489435,1.9147252747252745,3330,0.00333
363489804,1.90989010989011,3699,0.003699
363490173,1.9034432234432233,4068,0.004068
363490542,1.892967032967033,4437,0.004437
363490916,1.88007326007326,4811,0.004811
363491285,1.8647619047619046,5180,0.00518
363491654,1.8454212454212455,5549,0.005549
363492024,1.8244688644688645,5919,0.005919
363492393,1.8019047619047617,6288,0.006287999999999999
363492762,1.7753113553113553,6657,0.006657
363493131,1.7487179487179487,7026,0.007025999999999999
363493500,1.7205128205128206,7395,0.007395
363493870,1.6923076923076923,7765,0.007764999999999999
363494239,1.6624908424908424,8134,0.008133999999999999
363494608,1.6334798534798534,8503,0.008503
363494977,1.6028571428571428,8872,0.008872
363495347,1.5754578754578754,9242,0.009242
363495718,1.5480586080586078,9613,0.009613
363496088,1.5222710622710622,9983,0.009982999999999999
363496457,1.4980952380952381,10352,0.010352
363496826,1.476336996336996,10721,0.010721
363497195,1.456996336996337,11090,0.01109
363497565,1.44007326007326,11460,0.01146
363497938,1.4263736263736264,11833,0.011833
363498307,1.4158974358974357,12202,0.012202
363498676,1.4086446886446886,12571,0.012570999999999999
363499053,1.4054212454212454,12948,0.012948
363499423,1.4038095238095236,13318,0.013318
363499792,1.4062271062271061,13687,0.013687
363500161,1.4134798534798534,14056,0.014055999999999999
363500530,1.423150183150183,14425,0.014424999999999999
363500904,1.436043956043956,14799,0.014799
363501273,1.4513553113553113,15168,0.015168
363501642,1.4715018315018313,15537,0.015536999999999999
363502011,1.4916483516483514,15906,0.015906
363502380,1.515018315018315,16275,0.016274999999999998
363502753,1.5408058608058606,16648,0.016648
363503122,1.5673992673992674,17017,0.017017
363503491,1.5956043956043957,17386,0.017386
363503860,1.6246153846153844,17755,0.017755
363504230,1.6536263736263734,18125,0.018125
363504599,1.6834432234432235,18494,0.018494
363504968,1.7132600732600731,18863,0.018862999999999998
363505337,1.7414652014652012,19232,0.019232
363505709,1.768058608058608,19604,0.019604
363506078,1.7946520146520146,19973,0.019972999999999998
363506447,1.8188278388278387,20342,0.020342
