timestamp_us,grip_voltage,relative_time_us,relative_time_seconds
62277458,2.624688644688644,0,0.0
62277827,2.5255677655677653,369,0.00036899999999999997
62278196,2.3805128205128203,738,0.0007379999999999999
62278565,2.1975824175824177,1107,0.001107
62278938,1.9816117216117215,1480,0.00148
62279307,1.751941391941392,1849,0.001849
62279676,1.5158241758241757,2218,0.002218
62280046,1.2885714285714285,2588,0.002588
62280415,1.0814652014652013,2957,0.002957
62280784,0.9033699633699633,3326,0.003326
62281153,0.7663736263736263,3695,0.003695
62281522,0.6785347985347985,4064,0.004064
62281891,0.6414652014652014,4433,0.0044329999999999994
62282264,0.6599999999999999,4806,0.0048059999999999995
62282632,0.7317216117216117,5174,0.005174
62283001,0.8526007326007325,5543,0.005542999999999999
62283370,1.0169963369963368,5912,0.005912
62283743,1.2184615384615383,6285,0.006285
62284113,1.4416849816849817,6655,0.0066549999999999995
62284482,1.6761904761904762,7024,0.007024
62284850,1.909084249084249,7392,0.007391999999999999
62285220,2.129084249084249,7762,0.007762
62285588,2.323296703296703,8130,0.00813
62285959,2.4828571428571427,8501,0.008501
62286328,2.598095238095238,8870,0.00887
62286698,2.6625641025641023,9240,0.00924
62287070,2.6722344322344322,9612,0.009611999999999999
62287439,2.626300366300366,9981,0.009981
62287808,2.532014652014652,10350,0.01035
62288177,2.39018315018315,10719,0.010719
62288546,2.208058608058608,11088,0.011087999999999999
62288919,1.9936996336996335,11461,0.011460999999999999
62289288,1.7648351648351648,11830,0.01183
62289657,1.5295238095238095,12199,0.012199
62290026,1.3006593406593405,12568,0.012568
62290395,1.091135531135531,12937,0.012936999999999999
62290764,0.9122344322344322,13306,0.013306
62291133,0.7736263736263737,13675,0.013675
62291502,0.6825641025641025,14044,0.014044
62291870,0.6422710622710622,14412,0.014412
62292239,0.6575824175824175,14781,0.014780999999999999
62292608,0.726080586080586,15150,0.015149999999999999
62292977,0.8437362637362638,15519,0.015519
62293346,1.0057142857142856,15888,0.015888
62293720,1.2055677655677657,16262,0.016262
62294089,1.4263736263736264,16631,0.016631
62294458,1.6608791208791207,17000,0.016999999999999998
62294827,1.8937728937728937,17369,0.017369
62295196,2.1153846153846154,17738,0.017738
62295565,2.3120146520146516,18107,0.018106999999999998
62295938,2.475604395604395,18480,0.01848
62296307,2.592454212454212,18849,0.018848999999999998
62296676,2.6601465201465198,19218,0.019218
62297046,2.6738461538461538,19588,0.019587999999999998
62297415,2.632747252747252,19957,0.019957
62297784,2.54007326007326,20326,0.020326
62298153,2.39985347985348,20695,0.020694999999999998
62298522,2.220952380952381,21064,0.021064
62298891,2.007399267399267,21433,0.021433
62299265,1.7785347985347983,21807,0.021807
62299634,1.5432234432234433,22176,0.022175999999999998
62300003,1.314358974358974,22545,0.022545
62300372,1.1032234432234431,22914,0.022914
62300743,0.9219047619047619,23285,0.023285
62301113,0.7800732600732599,23655,0.023655
62301481,0.6857875457875457,24023,0.024023
62301850,0.643076923076923,24392,0.024392
62302219,0.655164835164835,24761,0.024761
62302588,0.7204395604395604,25130,0.02513
62302959,0.8372893772893772,25501,0.025501
62303328,0.9968498168498168,25870,0.025869999999999997
62303698,1.1942857142857142,26240,0.02624
62304070,1.4142857142857144,26612,0.026612
62304439,1.6463736263736264,26981,0.026980999999999998
62304808,1.8816849816849817,27350,0.02735
62305177,2.1032967032967034,27719,0.027718999999999997
62305546,2.3015384615384615,28088,0.028088
62305919,2.4675457875457876,28461,0.028461
62306288,2.586813186813187,28830,0.028829999999999998
62306657,2.6577289377289377,29199,0.029199
62307026,2.6746520146520143,29568,0.029567999999999997
62307395,2.6375824175824176,29937,0.029937
62307764,2.5465201465201464,30306,0.030306
62308133,2.4095238095238094,30675,0.030674999999999997
62308502,2.2306227106227103,31044,0.031044
62308871,2.0227106227106226,31413,0.031412999999999996
62309240,1.7946520146520146,31782,0.031782
62309609,1.5593406593406594,32151,0.032151
62309978,1.3304761904761904,32520,0.03252
62310347,1.1177289377289377,32889,0.032889
62310720,0.9315750915750916,33262,0.033262
62311089,0.7881318681318681,33631,0.033631
62311458,0.6906227106227106,34000,0.033999999999999996
62311827,0.6446886446886447,34369,0.034369
62312196,0.6527472527472528,34738,0.034738
62312564,0.713992673992674,35106,0.035106
62312937,0.8292307692307692,35479,0.035479
62313306,0.9855677655677655,35848,0.035848
62313675,1.1797802197802196,36217,0.036217
62314045,1.3989743589743588,36587,0.036587
62314414,1.6326739926739926,36956,0.036955999999999996
62314783,1.8663736263736261,37325,0.037325
62315152,2.0895970695970694,37694,0.037694
62315521,2.2894505494505495,38063,0.038063
62315890,2.457875457875458,38432,0.038432
62316264,2.581172161172161,38806,0.038806
62316633,2.6536996336996337,39175,0.039175
62317002,2.6746520146520143,39544,0.039543999999999996
62317371,2.6408058608058607,39913,0.039913
62317744,2.5537728937728934,40286,0.040285999999999995
62318113,2.4175824175824174,40655,0.040655
62318482,2.2435164835164834,41024,0.041024
62318851,2.0347985347985347,41393,0.041393
62319220,1.8075457875457874,41762,0.041762
62319589,1.573040293040293,42131,0.042130999999999995
62319959,1.340952380952381,42501,0.042501
62320328,1.1273992673992674,42870,0.04287
62320698,0.9412454212454212,43240,0.04324
62321070,0.7937728937728937,43612,0.043612
62321438,0.6938461538461538,43980,0.04398
62321807,0.6454945054945054,44349,0.044349
62322176,0.651135531135531,44718,0.044718
62322545,0.70996336996337,45087,0.045086999999999995
62322918,0.8219780219780219,45460,0.04546
62323287,0.9767032967032967,45829,0.045828999999999995
62323656,1.1684981684981686,46198,0.046197999999999996
62324025,1.3868864468864468,46567,0.046567
62324394,1.618974358974359,46936,0.046936
62324763,1.8534798534798536,47305,0.047305
62325132,2.0775091575091573,47674,0.047674
62325501,2.278974358974359,48043,0.048042999999999995
62325870,2.448205128205128,48412,0.048412
62326239,2.5739194139194135,48781,0.048781
62326608,2.6520879120879117,49150,0.04915
62326977,2.6746520146520143,49519,0.049519
62327346,2.6448351648351647,49888,0.049887999999999995
62327720,2.56021978021978,50262,0.050262
62328089,2.428058608058608,50631,0.050630999999999995
62328458,2.2556043956043954,51000,0.051
62328827,2.049304029304029,51369,0.051369
62329196,1.8228571428571427,51738,0.051738
62329565,1.5883516483516482,52107,0.052107
62329938,1.3546520146520145,52480,0.05248
62330307,1.1402930402930402,52849,0.052849
62330676,0.9525274725274725,53218,0.053217999999999994
62331046,0.8026373626373625,53588,0.053588
62331415,0.6986813186813187,53957,0.053957
62331784,0.647106227106227,54326,0.054326
62332153,0.6487179487179487,54695,0.054695
62332522,0.7043223443223443,55064,0.055063999999999995
62332890,0.813113553113553,55432,0.055431999999999995
62333264,0.9662271062271062,55806,0.055805999999999994
62333633,1.1556043956043955,56175,0.056174999999999996
62334002,1.3723809523809523,56544,0.056544
62334371,1.6036630036630037,56913,0.056913
62334744,1.8405860805860805,57286,0.057286
62335113,2.066227106227106,57655,0.057655
62335482,2.2701098901098904,58024,0.058024
62335851,2.44014652014652,58393,0.058393
62336220,2.569084249084249,58762,0.058761999999999995
62336589,2.647252747252747,59131,0.059130999999999996
62336959,2.6754578754578753,59501,0.059501
62337328,2.6480586080586077,59870,0.05987
62337698,2.5658608058608054,60240,0.060239999999999995
62338070,2.4353113553113555,60612,0.060612
62338439,2.265274725274725,60981,0.060981
62338808,2.0613919413919413,61350,0.061349999999999995
62339177,1.8357509157509158,61719,0.061718999999999996
62339546,1.6004395604395603,62088,0.062088
62339919,1.365934065934066,62461,0.062460999999999996
62340288,1.1499633699633698,62830,0.06283
62340657,0.9613919413919413,63199,0.06319899999999999
62341026,0.809084249084249,63568,0.063568
62341395,0.7035164835164834,63937,0.063937
62341764,0.6487179487179487,64306,0.064306
62342133,0.6479120879120879,64675,0.064675
62342501,0.7002930402930403,65043,0.065043
62342870,0.8042490842490841,65412,0.065412
62343239,0.9541391941391941,65781,0.06578099999999999
62343608,1.1410989010989012,66150,0.06615
62343977,1.357069597069597,66519,0.066519
62344346,1.5883516483516482,66888,0.066888
62344720,1.826080586080586,67262,0.067262
62345089,2.0517216117216117,67631,0.067631
62345458,2.2556043956043954,68000,0.06799999999999999
62345827,2.4304761904761905,68369,0.068369
62346196,2.5618315018315014,68738,0.068738
62346565,2.6448351648351647,69107,0.069107
62346938,2.6754578754578753,69480,0.06948
62347307,2.65047619047619,69849,0.069849
62347676,2.5715018315018314,70218,0.070218
62348046,2.4449816849816846,70588,0.070588
62348415,2.277362637362637,70957,0.07095699999999999
62348784,2.0750915750915753,71326,0.071326
62349153,1.85025641025641,71695,0.071695
62349522,1.6157509157509158,72064,0.072064
62349891,1.3812454212454213,72433,0.072433
62350265,1.1636630036630036,72807,0.072807
62350634,0.9718681318681318,73176,0.07317599999999999
62351003,0.8171428571428571,73545,0.073545
62351372,0.7083516483516483,73914,0.073914
62351743,0.6503296703296703,74285,0.07428499999999999
62352112,0.6463003663003662,74654,0.074654
62352481,0.6962637362637362,75023,0.07502299999999999
62352850,0.796996336996337,75392,0.075392
62353219,0.9444688644688645,75761,0.075761
62353588,1.1306227106227105,76130,0.07613
62353959,1.345787545787546,76501,0.076501
62354328,1.5762637362637362,76870,0.07687
62354698,1.8139926739926737,77240,0.07724
62355070,2.041245421245421,77612,0.077612
62355439,2.24996336996337,77981,0.077981
62355808,2.4216117216117214,78350,0.07835
62356177,2.5553846153846154,78719,0.078719
62356546,2.6416117216117216,79088,0.07908799999999999
62356919,2.6746520146520143,79461,0.07946099999999999
62357288,2.6528937728937727,79830,0.07983
62357657,2.5779487179487175,80199,0.08019899999999999
62358026,2.453846153846154,80568,0.080568
62358395,2.2878388278388275,80937,0.080937
62358764,2.0871794871794873,81306,0.08130599999999999
62359133,1.863150183150183,81675,0.081675
62359502,1.6286446886446884,82044,0.08204399999999999
62359871,1.3949450549450548,82413,0.082413
62360240,1.1773626373626374,82782,0.082782
62360609,0.9839560439560439,83151,0.083151
62360978,0.8268131868131867,83520,0.08352
62361347,0.713992673992674,83889,0.08388899999999999
62361720,0.6527472527472528,84262,0.08426199999999999
62362089,0.6446886446886447,84631,0.084631
62362458,0.6914285714285714,85000,0.08499999999999999
62362826,0.7889377289377288,85368,0.085368
62363195,0.9339926739926739,85737,0.085737
62363564,1.1177289377289377,86106,0.086106
62363938,1.332087912087912,86480,0.08648
62364307,1.5625641025641026,86849,0.086849
62364676,1.7986813186813186,87218,0.08721799999999999
62365046,2.0267399267399266,87588,0.087588
62365415,2.2354578754578753,87957,0.087957
62365784,2.4111355311355314,88326,0.088326
62366153,2.548937728937729,88695,0.088695
62366522,2.636776556776556,89064,0.08906399999999999
62366891,2.6746520146520143,89433,0.089433
62367264,2.655311355311355,89806,0.089806
62367633,2.584395604395604,90175,0.09017499999999999
62368002,2.4627106227106226,90544,0.090544
62368371,2.2999267399267396,90913,0.090913
62368744,2.0984615384615384,91286,0.09128599999999999
62369113,1.8752380952380951,91655,0.091655
62369482,1.6415384615384614,92024,0.092024
62369851,1.4086446886446886,92393,0.09239299999999999
62370220,1.1886446886446886,92762,0.092762
62370589,0.9936263736263735,93131,0.09313099999999999
62370959,0.8348717948717949,93501,0.093501
62371328,0.7196336996336995,93870,0.09387
62371698,0.6535531135531135,94240,0.09423999999999999
62372070,0.643076923076923,94612,0.094612
62372438,0.6873992673992673,94980,0.09498
62372807,0.7832967032967033,95349,0.09534899999999999
62373176,0.9259340659340659,95718,0.095718
62373545,1.1072527472527471,96087,0.09608699999999999
62373918,1.3208058608058608,96460,0.09645999999999999
62374287,1.5504761904761903,96829,0.096829
62374656,1.7857875457875456,97198,0.09719799999999999
62375025,2.0146520146520146,97567,0.097567
62375394,2.2225641025641023,97936,0.097936
62375763,2.4030769230769233,98305,0.09830499999999999
62376132,2.540879120879121,98674,0.098674
62376501,2.6335531135531136,99043,0.09904299999999999
