timestamp_us,grip_voltage,relative_time_us,relative_time_seconds
35837655,0.8977289377289377,0,0.0
35838024,0.9235164835164834,369,0.00036899999999999997
35838393,1.037142857142857,738,0.0007379999999999999
35838763,1.2273260073260073,1108,0.001108
35839132,1.4666666666666666,1477,0.001477
35839501,1.7293772893772892,1846,0.001846
35839870,1.9848351648351648,2215,0.002215
35840239,2.2,2584,0.002584
35840608,2.3515018315018312,2953,0.002953
35840977,2.4183882783882784,3322,0.003322
35841346,2.3950183150183153,3691,0.003691
35841717,2.2821978021978024,4062,0.004062
35842086,2.096043956043956,4431,0.004431
35842455,1.8567032967032966,4800,0.0048
35842824,1.593186813186813,5169,0.005169
35843193,1.3377289377289376,5538,0.0055379999999999995
35843562,1.120952380952381,5907,0.005907
35843935,0.967032967032967,6280,0.00628
35844304,0.8985347985347986,6649,0.0066489999999999995
35844673,0.9202930402930403,7018,0.007018
35845042,1.0306959706959706,7387,0.0073869999999999995
35845411,1.216043956043956,7756,0.007756
35845780,1.4545787545787545,8125,0.008125
35846149,1.7172893772893771,8494,0.008494
35846518,1.9727472527472527,8863,0.008863
35846887,2.1935531135531137,9232,0.009231999999999999
35847261,2.347472527472527,9606,0.009606
35847629,2.4175824175824174,9974,0.009974
35847999,2.398241758241758,10344,0.010343999999999999
35848367,2.2894505494505495,10712,0.010712
35848741,2.1024908424908424,11086,0.011085999999999999
35849110,1.8647619047619046,11455,0.011455
35849479,1.602051282051282,11824,0.011824
35849848,1.345787545787546,12193,0.012192999999999999
35850217,1.1273992673992674,12562,0.012562
35850586,0.9726739926739927,12931,0.012931
35850959,0.8993406593406593,13304,0.013304
35851328,0.9178754578754579,13673,0.013673
35851697,1.0258608058608059,14042,0.014041999999999999
35852068,1.2104029304029302,14413,0.014412999999999999
35852437,1.4473260073260072,14782,0.014782
35852806,1.709230769230769,15151,0.015151
35853175,1.9663003663003662,15520,0.015519999999999999
35853544,2.186300366300366,15889,0.015889
35853917,2.3426373626373627,16262,0.016262
35854286,2.4167765567765565,16631,0.016631
35854655,2.4006593406593404,17000,0.016999999999999998
35855024,2.2934798534798535,17369,0.017369
35855393,2.1113553113553114,17738,0.017738
35855763,1.8736263736263736,18108,0.018108
35856132,1.6117216117216118,18477,0.018477
35856501,1.3554578754578752,18846,0.018845999999999998
35856870,1.1346520146520145,19215,0.019215
35857239,0.9767032967032967,19584,0.019584
35857608,0.9001465201465201,19953,0.019953
35857977,0.9154578754578754,20322,0.020322
35858346,1.0186080586080586,20691,0.020690999999999998
35858717,1.19992673992674,21062,0.021061999999999997
35859086,1.4344322344322344,21431,0.021431
35859455,1.6963369963369963,21800,0.0218
35859824,1.9542124542124542,22169,0.022168999999999998
35860193,2.1766300366300366,22538,0.022538
35860562,2.3361904761904757,22907,0.022907
35860935,2.4151648351648354,23280,0.02328
35861304,2.4030769230769233,23649,0.023649
35861673,2.3007326007326006,24018,0.024017999999999998
35862042,2.121025641025641,24387,0.024387
35862411,1.888131868131868,24756,0.024756
35862780,1.6246153846153844,25125,0.025124999999999998
35863149,1.3675457875457875,25494,0.025494
35863518,1.1443223443223443,25863,0.025862999999999997
35863887,0.9807326007326007,26232,0.026232
35864261,0.9017582417582417,26606,0.026605999999999998
35864629,0.913040293040293,26974,0.026973999999999998
35864999,1.0129670329670328,27344,0.027344
35865367,1.1902564102564102,27712,0.027711999999999997
35865741,1.427179487179487,28086,0.028086
35866110,1.6890842490842488,28455,0.028454999999999998
35866479,1.9469597069597069,28824,0.028824
35866848,2.17018315018315,29193,0.029193
35867217,2.3321611721611717,29562,0.029561999999999998
35867586,2.4135531135531134,29931,0.029931
35867959,2.403882783882784,30304,0.030303999999999998
35868328,2.3055677655677655,30673,0.030673
35868697,2.1274725274725275,31042,0.031042
35869068,1.8945787545787545,31413,0.031412999999999996
35869437,1.6318681318681318,31782,0.031782
35869806,1.373992673992674,32151,0.032151
35870175,1.1499633699633698,32520,0.03252
35870544,0.9863736263736264,32889,0.032889
35870917,0.9025641025641026,33262,0.033262
35871286,0.9114285714285714,33631,0.033631
35871655,1.0089377289377288,34000,0.033999999999999996
35872024,1.1854212454212454,34369,0.034369
35872393,1.4167032967032966,34738,0.034738
35872763,1.6786080586080585,35108,0.035108
35873132,1.9372893772893773,35477,0.035477
35873501,2.1629304029304026,35846,0.035845999999999996
35873870,2.3281318681318677,36215,0.036215
35874239,2.4127472527472524,36584,0.036584
35874608,2.406300366300366,36953,0.036953
35874977,2.311208791208791,37322,0.037322
35875346,2.137948717948718,37691,0.037690999999999995
35875717,1.9058608058608058,38062,0.038062
35876086,1.6447619047619046,38431,0.038431
35876455,1.3852747252747253,38800,0.0388
35876824,1.1588278388278388,39169,0.039168999999999995
35877193,0.992014652014652,39538,0.039538
35877562,0.9049816849816849,39907,0.039907
35877935,0.9082051282051282,40280,0.040279999999999996
35878304,1.0024908424908425,40649,0.040649
35878673,1.174139194139194,41018,0.041018
35879042,1.4054212454212454,41387,0.041387
35879411,1.6657142857142855,41756,0.041756
35879780,1.925201465201465,42125,0.042124999999999996
35880149,2.1532600732600735,42494,0.042494
35880518,2.320879120879121,42863,0.042863
35880887,2.4111355311355314,43232,0.043232
35881261,2.4087179487179484,43606,0.043606
35881629,2.316849816849817,43974,0.043974
35881999,2.146007326007326,44344,0.044343999999999995
35882367,1.917948717948718,44712,0.044711999999999995
35882741,1.6536263736263734,45086,0.045086
35883110,1.394139194139194,45455,0.045454999999999995
35883479,1.1660805860805858,45824,0.045824
35883848,0.9968498168498168,46193,0.046193
35884217,0.9065934065934066,46562,0.046562
35884586,0.9065934065934066,46931,0.046931
35884959,0.9984615384615384,47304,0.047304
35885328,1.1676923076923076,47673,0.047673
35885697,1.3973626373626373,48042,0.048041999999999994
35886068,1.6576556776556775,48413,0.048413
35886437,1.9187545787545786,48782,0.048782
35886806,2.1468131868131866,49151,0.049151
35887175,2.3176556776556776,49520,0.049519999999999995
35887544,2.4087179487179484,49889,0.049888999999999996
35887917,2.41032967032967,50262,0.050262
35888286,2.320879120879121,50631,0.050630999999999995
35888655,2.1532600732600735,51000,0.051
35889024,1.9235897435897436,51369,0.051369
35889393,1.6641025641025642,51738,0.051738
35889763,1.4038095238095236,52108,0.052107999999999995
35890132,1.1733333333333333,52477,0.052476999999999996
35890501,1.0016849816849815,52846,0.052846
35890870,0.9082051282051282,53215,0.053215
35891239,0.9049816849816849,53584,0.053584
35891608,0.992014652014652,53953,0.053953
35891977,1.1588278388278388,54322,0.054321999999999995
35892346,1.3844688644688643,54691,0.054691
35892717,1.6447619047619046,55062,0.055062
35893086,1.9058608058608058,55431,0.055430999999999994
35893455,2.137142857142857,55800,0.055799999999999995
35893824,2.311208791208791,56169,0.056169
35894193,2.4071062271062273,56538,0.056538
35894562,2.4127472527472524,56907,0.056907
35894935,2.3265201465201466,57280,0.05728
35895304,2.1613186813186815,57649,0.057649
35895673,1.9356776556776556,58018,0.058018
35896042,1.6761904761904762,58387,0.058386999999999994
35896411,1.4158974358974357,58756,0.058755999999999996
35896780,1.1838095238095239,59125,0.059125
35897149,1.0089377289377288,59494,0.059494
35897518,0.9114285714285714,59863,0.059863
35897887,0.9033699633699633,60232,0.060231999999999994
35898261,0.9871794871794872,60606,0.060606
35898629,1.1507692307692308,60974,0.060974
35898999,1.3756043956043955,61344,0.061343999999999996
35899367,1.6326739926739926,61712,0.061711999999999996
35899741,1.8986080586080585,62086,0.062085999999999995
35900110,2.1306959706959705,62455,0.062455
35900479,2.3055677655677655,62824,0.06282399999999999
35900848,2.4046886446886444,63193,0.063193
35901217,2.4135531135531134,63562,0.063562
35901586,2.3321611721611717,63931,0.063931
35901959,2.1685714285714286,64304,0.064304
35902328,1.9437362637362636,64673,0.064673
35902697,1.6850549450549448,65042,0.065042
35903068,1.4223443223443224,65413,0.065413
35903437,1.1894505494505494,65782,0.065782
35903806,1.0121611721611723,66151,0.066151
35904175,0.9122344322344322,66520,0.06652
35904544,0.9017582417582417,66889,0.06688899999999999
35904917,0.9831501831501831,67262,0.067262
35905286,1.1451282051282052,67631,0.067631
35905655,1.3683516483516482,68000,0.06799999999999999
35906024,1.626227106227106,68369,0.068369
35906393,1.888131868131868,68738,0.068738
35906763,2.1226373626373625,69108,0.069108
35907132,2.3015384615384615,69477,0.069477
35907501,2.4030769230769233,69846,0.06984599999999999
35907870,2.4151648351648354,70215,0.070215
35908239,2.3378021978021977,70584,0.070584
35908608,2.1774358974358976,70953,0.070953
35908977,1.955018315018315,71322,0.071322
35909346,1.6979487179487178,71691,0.07169099999999999
35909717,1.435238095238095,72062,0.072062
35910086,1.19992673992674,72431,0.072431
35910455,1.0186080586080586,72800,0.0728
35910824,0.9146520146520146,73169,0.073169
35911193,0.9001465201465201,73538,0.07353799999999999
35911562,0.9758974358974358,73907,0.073907
35911935,1.1354578754578755,74280,0.07428
35912304,1.3562637362637362,74649,0.074649
35912673,1.6133333333333333,75018,0.075018
35913042,1.8768498168498169,75387,0.075387
35913411,2.112161172161172,75756,0.07575599999999999
35913780,2.2942857142857145,76125,0.076125
35914149,2.3990476190476193,76494,0.07649399999999999
35914518,2.4167765567765565,76863,0.076863
35914887,2.341025641025641,77232,0.077232
35915261,2.1846886446886447,77606,0.077606
35915629,1.9646886446886447,77974,0.077974
35915999,1.709230769230769,78344,0.078344
35916367,1.4465201465201465,78712,0.07871199999999999
35916741,1.2063736263736262,79086,0.07908599999999999
35917110,1.0242490842490843,79455,0.079455
35917479,0.9178754578754579,79824,0.07982399999999999
35917848,0.8993406593406593,80193,0.080193
35918217,0.9718681318681318,80562,0.080562
35918586,1.1265934065934065,80931,0.080931
35918959,1.349010989010989,81304,0.081304
35919328,1.605274725274725,81673,0.081673
35919697,1.8679853479853479,82042,0.08204199999999999
35920068,2.1057142857142854,82413,0.082413
35920437,2.2894505494505495,82782,0.082782
35920806,2.3974358974358974,83151,0.083151
35921175,2.4175824175824174,83520,0.08352
35921544,2.3458608058608057,83889,0.08388899999999999
35921917,2.19032967032967,84262,0.08426199999999999
35922286,1.9719413919413917,84631,0.084631
