timestamp_us,ch0,ch1,ch2,ch3,ch4,ch5,time_s
84429011,1932,24,4,5,6,7,0.147
84430010,1988,21,7,8,4,2,0.147999
84431011,2176,25,5,3,6,6,0.149
84432010,2280,22,5,5,4,2,0.149999
84433011,2327,21,3,7,7,6,0.151
84434010,2398,22,5,4,4,4,0.151999
84435011,2520,22,4,5,4,4,0.153
84436010,2559,21,4,6,7,6,0.153999
84437011,2594,20,3,6,4,0,0.155
84438010,2399,13,4,4,3,7,0.155999
84439011,2193,9,5,6,5,4,0.157
84440011,2109,12,4,6,6,6,0.158
84441011,1884,7,6,7,7,6,0.159
84442011,1769,14,4,5,4,5,0.16
84443011,1736,15,4,5,7,7,0.161
84444011,1702,15,4,6,9,6,0.162
84445010,1592,11,7,8,6,7,0.162999
84446011,1552,14,5,5,7,8,0.164
84447010,1536,16,6,8,8,5,0.164999
84448011,1732,20,8,7,7,9,0.166
84449010,1914,26,7,7,7,7,0.166999
84450011,1976,19,4,5,3,6,0.168
84451010,2179,24,3,6,5,1,0.168999
84452011,2280,22,6,7,4,4,0.17
84453010,2310,20,3,6,3,5,0.170999
84454011,2400,20,4,4,3,3,0.172
84455010,2554,24,6,7,7,2,0.172999
84456011,2583,21,6,5,3,4,0.174
84457010,2577,20,3,5,4,0,0.174999
84458011,2381,11,6,6,7,6,0.176
84459010,2189,11,5,4,3,5,0.176999
84460011,2086,13,5,6,7,6,0.178
84461010,1895,12,6,7,7,6,0.178999
84462011,1770,11,4,5,5,4,0.18
84463010,1752,15,5,7,8,6,0.180999
84464011,1680,15,7,8,6,9,0.182
84465010,1562,15,5,6,10,8,0.182999
84466011,1572,15,7,8,6,8,0.184
84467011,1533,15,7,9,7,6,0.185
84468011,1723,24,6,7,9,5,0.186
84469010,1900,24,6,7,7,7,0.186999
84470011,2023,20,4,4,3,6,0.188
84471010,2172,22,7,7,7,4,0.188999
84472011,2275,24,5,4,4,2,0.19
84473010,2322,19,5,4,3,4,0.190999
84474011,2412,19,4,6,7,5,0.192
84475010,2535,24,3,5,3,3,0.192999
84476011,2550,20,4,4,4,2,0.194
84477010,2591,20,2,6,7,3,0.194999
84478011,2407,12,5,3,6,3,0.196
84479010,2188,11,5,6,4,2,0.196999
84480011,2092,13,3,7,6,8,0.198
84481010,1910,13,6,7,6,5,0.198999
84482011,1784,9,4,3,7,7,0.2
84483011,1723,15,8,7,8,6,0.201
84484011,1656,15,5,7,7,9,0.202
84485011,1592,12,5,7,5,6,0.203
84486011,1583,16,8,8,3,10,0.204
84487011,1535,17,7,7,7,8,0.205
84488011,1689,20,7,7,5,5,0.206
84489011,1919,25,7,7,7,7,0.207
84490011,2017,21,7,5,4,5,0.208
84491010,2167,25,6,4,3,6,0.208999
84492011,2295,23,5,2,5,3,0.21
