time_s,ch0
1.0010000000000001,0.618033988749983
1.002,1.1755705045849092
1.0030000000000001,1.61803398874992
1.004,1.9021130325903126
1.0050000000000001,2.0
1.006,1.902113032590317
1.0070000000000001,1.6180339887498614
1.008,1.1755705045849203
1.0090000000000001,0.6180339887497798
1.01,1.7632437985175533e-14
1.0110000000000001,-0.6180339887499625
1.012,-1.1755705045849838
1.0130000000000001,-1.6180339887499742
1.014,-1.902113032590306
1.0150000000000001,-2.0
1.016,-1.9021130325902884
1.0170000000000001,-1.618033988749874
1.018,-1.1755705045849376
1.0190000000000001,-0.6180339887498003
1.02,-3.9193649417808005e-14
1.0210000000000001,0.618033988749942
1.022,1.1755705045849663
1.0230000000000001,1.6180339887499615
1.024,1.9021130325902993
1.025,2.0
1.026,1.902113032590295
1.027,1.6180339887499535
1.028,1.1755705045849552
1.029,0.618033988749929
1.03,-5.293197687117554e-14
1.031,-0.6180339887498134
1.032,-1.1755705045849487
1.033,-1.618033988749882
1.034,-1.902113032590328
1.035,-2.0
1.036,-1.9021130325903017
1.037,-1.6180339887498993
1.038,-1.1755705045848805
1.039,-0.6180339887499494
1.04,3.1370765438543066e-14
1.041,0.618033988749901
1.042,1.1755705045849314
1.043,1.6180339887498694
1.044,1.9021130325903213
1.045,2.0
1.046,1.9021130325903084
1.047,1.618033988749912
1.048,1.175570504584898
1.049,0.61803398874997
1.05,-9.809554005910592e-15
1.051,-0.6180339887498805
1.052,-1.1755705045850058
1.053,-1.6180339887498567
1.054,-1.9021130325903146
1.055,-2.0
1.056,-1.90211303259028
1.057,-1.6180339887499247
1.058,-1.1755705045849154
1.059,-0.6180339887498824
1.06,-1.1751657426721884e-14
1.061,0.61803398874986
1.062,1.1755705045849885
1.063,1.618033988749844
1.064,1.902113032590308
1.065,2.0
1.066,1.9021130325902866
1.067,1.6180339887499373
1.068,1.175570504584933
1.069,0.6180339887499029
1.07,-8.037396886226167e-14
1.071,-0.6180339887498395
1.072,-1.175570504584971
1.073,-1.6180339887498982
1.074,-1.9021130325903364
1.075,-2.0
1.076,-1.9021130325902933
1.077,-1.6180339887498831
1.078,-1.1755705045849503
1.079,-0.6180339887499233
1.08,5.881275742962919e-14
1.081,0.6180339887499271
1.082,1.1755705045849536
1.083,1.6180339887498856
1.084,1.9021130325903297
1.085,2.0
1.086,1.9021130325903
1.087,1.6180339887498958
1.088,1.1755705045848759
1.089,0.6180339887499439
1.09,-3.7251545996996717e-14
1.091,-0.6180339887499066
1.092,-1.175570504585028
1.093,-1.618033988749873
1.094,-1.902113032590323
1.095,-2.0
1.096,-1.9021130325903066
1.097,-1.6180339887499084
1.098,-1.1755705045848932
1.099,-0.6180339887498563
1.1,1.569033456436424e-14
1.101,0.6180339887498861
1.102,1.1755705045850107
1.103,1.6180339887498603
1.104,1.9021130325903164
1.105,2.0
1.106,1.9021130325902782
1.107,1.6180339887499213
1.108,1.1755705045849107
1.109,0.6180339887498768
1.11,-1.078159608533478e-13
1.111,-0.6180339887498656
1.112,-1.1755705045849931
1.113,-1.6180339887499142
1.114,-1.9021130325903448
1.115,-2.0
1.116,-1.9021130325902849
1.117,-1.6180339887498671
1.118,-1.175570504584928
1.119,-0.6180339887498972
1.12,8.625474942071532e-14
1.121,0.618033988749845
1.122,1.1755705045849758
1.123,1.6180339887499016
1.124,1.9021130325903381
1.125,2.0
1.1260000000000001,1.9021130325902915
1.127,1.6180339887498798
1.1280000000000001,1.1755705045848537
1.129,0.6180339887499178
1.1300000000000001,-6.469353798808284e-14
1.131,-0.6180339887499327
1.1320000000000001,-1.1755705045850502
1.133,-1.618033988749889
1.1340000000000001,-1.9021130325903315
1.135,-2.0
1.1360000000000001,-1.9021130325902982
1.137,-1.6180339887498925
1.1380000000000001,-1.175570504584871
1.139,-0.6180339887498302
1.1400000000000001,4.313232655545037e-14
1.141,0.6180339887499122
1.1420000000000001,1.1755705045850329
1.143,1.6180339887498763
1.1440000000000001,1.9021130325903248
1.145,2.0
1.1460000000000001,1.9021130325902698
1.147,1.6180339887499051
1.1480000000000001,1.1755705045848885
1.149,0.6180339887498506
1.1500000000000001,-1.352579528444339e-13
1.151,-0.6180339887498917
1.1520000000000001,-1.1755705045850153
1.153,-1.6180339887499304
1.154,-1.902113032590283
1.155,-2.0
1.156,-1.9021130325903115
1.157,-1.618033988749851
1.158,-1.175570504584998
1.159,-0.6180339887498711
1.16,9.903690185413723e-18
1.161,0.6180339887498711
1.162,1.175570504584906
1.163,1.6180339887499178
1.164,1.9021130325902764
1.165,2.0
1.166,1.9021130325903182
1.167,1.6180339887498636
1.168,1.1755705045850153
1.169,0.6180339887498917
1.17,2.1551307742447064e-14
1.171,-0.6180339887499589
1.172,-1.1755705045848885
1.173,-1.6180339887499051
1.174,-1.9021130325903048
1.175,-2.0
1.176,-1.9021130325903248
1.177,-1.6180339887498763
1.178,-1.175570504584941
1.179,-0.6180339887499122
1.18,-4.3112519175079537e-14
1.181,0.6180339887499383
1.182,1.1755705045849631
1.183,1.6180339887498925
1.184,1.9021130325902982
1.185,2.0
1.186,1.9021130325903315
1.187,1.618033988749889
1.188,1.1755705045849583
1.189,0.6180339887498245
1.19,6.467373060771201e-14
1.191,-0.6180339887499178
1.192,-1.1755705045849456
1.193,-1.6180339887499466
1.194,-1.9021130325902915
1.195,-2.0
1.196,-1.902113032590303
1.197,-1.6180339887499016
1.198,-1.1755705045849758
1.199,-0.618033988749845
1.2,2.7451895681271538e-14
1.201,0.6180339887498972
1.202,1.1755705045849283
1.203,1.618033988749934
1.204,1.9021130325902849
1.205,2.0
1.206,1.9021130325903097
1.207,1.6180339887498474
1.208,1.1755705045849931
1.209,0.6180339887498656
1.21,-5.8906842486390624e-15
1.211,-0.6180339887499849
1.212,-1.1755705045849107
1.213,-1.6180339887499213
1.214,-1.9021130325903133
1.215,-2.0
1.216,-1.9021130325903164
1.217,-1.6180339887498603
1.218,-1.1755705045849187
1.219,-0.6180339887498861
1.22,-1.5670527183993413e-14
1.221,0.6180339887499644
1.222,1.1755705045848932
1.223,1.6180339887499087
1.224,1.9021130325903066
1.225,2.0
1.226,1.902113032590323
1.227,1.618033988749873
1.228,1.175570504584936
1.229,0.6180339887497984
1.23,3.723173861662589e-14
1.231,-0.6180339887499439
1.232,-1.1755705045849678
1.233,-1.6180339887499626
1.234,-1.9021130325903
1.235,-2.0
1.236,-1.9021130325902946
1.237,-1.6180339887498856
1.238,-1.1755705045849536
1.239,-0.618033988749819
1.24,5.489388767235766e-14
1.241,0.6180339887499234
1.242,1.1755705045849505
1.243,1.61803398874995
1.244,1.9021130325902933
1.245,2.0
1.246,1.9021130325903013
1.247,1.6180339887498314
1.248,1.175570504584971
1.249,0.6180339887498395
1.25,-3.3332676239725186e-14
1.2510000000000001,-0.618033988750011
1.252,-1.175570504584933
1.2530000000000001,-1.6180339887499373
1.254,-1.9021130325903217
1.2550000000000001,-2.0
1.256,-1.902113032590308
1.2570000000000001,-1.618033988749844
1.258,-1.1755705045848965
1.2590000000000001,-0.6180339887498599
1.26,1.1771464807092711e-14
1.2610000000000001,0.6180339887499905
1.262,1.1755705045849154
1.2630000000000001,1.6180339887499247
1.264,1.902113032590315
1.2650000000000001,2.0
1.266,1.9021130325903146
1.2670000000000001,1.6180339887498567
1.268,1.1755705045849139
1.2690000000000001,0.6180339887497723
1.27,9.789746625539765e-15
1.2710000000000001,-0.61803398874997
1.272,-1.17557050458499
1.2730000000000001,-1.6180339887499788
1.274,-1.9021130325903084
1.2750000000000001,-2.0
1.276,-1.902113032590286
1.2770000000000001,-1.6180339887498694
1.278,-1.1755705045849314
1.2790000000000001,-0.6180339887497929
1.28,-3.135095805817224e-14
1.281,0.6180339887498414
1.282,1.1755705045849727
1.283,1.6180339887498993
1.284,1.9021130325903017
1.285,2.0
1.286,1.9021130325902926
1.287,1.6180339887499489
1.288,1.1755705045849487
1.289,0.6180339887499215
1.29,-6.077466823081132e-14
1.291,-0.6180339887498209
1.292,-1.1755705045849552
1.293,-1.6180339887498867
1.294,-1.9021130325903304
1.295,-2.0
1.296,-1.9021130325902993
1.297,-1.6180339887498947
1.298,-1.1755705045849663
1.299,-0.618033988749942
1.3,3.9213456798178836e-14
1.301,0.6180339887499084
1.302,1.1755705045849376
1.303,1.618033988749874
1.304,1.9021130325903237
1.305,2.0
1.306,1.902113032590306
1.307,1.6180339887499073
1.308,1.1755705045848917
1.309,0.6180339887499625
1.31,-1.765224536554636e-14
1.311,-0.6180339887498879
1.312,-1.1755705045850122
1.313,-1.6180339887498614
1.314,-1.902113032590317
1.315,-2.0
1.316,-1.9021130325902775
1.317,-1.61803398874992
1.318,-1.1755705045849092
1.319,-0.6180339887498749
1.32,-3.908966067086117e-15
1.321,0.6180339887498675
1.322,1.175570504584995
1.323,1.6180339887498487
1.324,1.9021130325903104
1.325,2.0
1.326,1.9021130325902842
1.327,1.6180339887499327
1.328,1.1755705045849265
1.329,0.6180339887498953
1.33,-8.821666022189743e-14
1.331,-0.6180339887498469
1.332,-1.1755705045849774
1.333,-1.618033988749903
1.334,-1.9021130325903388
1.335,-2.0
1.336,-1.9021130325902909
1.337,-1.6180339887498787
1.338,-1.175570504584944
1.339,-0.6180339887499159
1.34,6.665544878926496e-14
1.341,0.6180339887499345
1.342,1.1755705045849598
1.343,1.6180339887498902
1.344,1.9021130325903322
1.345,2.0
1.346,1.9021130325902975
1.347,1.6180339887498913
1.348,1.1755705045848694
1.349,0.6180339887499364
1.35,-4.5094237356632486e-14
1.351,-0.6180339887499141
1.352,-1.1755705045850344
1.353,-1.6180339887498774
1.354,-1.9021130325903255
1.355,-2.0
1.356,-1.9021130325903042
1.357,-1.618033988749904
1.358,-1.175570504584887
1.359,-0.6180339887498488
1.36,2.3533025924000007e-14
1.361,0.6180339887498936
1.362,1.1755705045850169
1.363,1.6180339887498647
1.364,1.9021130325903188
1.365,2.0
1.366,1.9021130325902758
1.367,1.6180339887499167
1.368,1.1755705045849043
1.369,0.6180339887498693
1.37,-1.1565865221298356e-13
1.371,-0.618033988749873
1.372,-1.1755705045849996
1.373,-1.6180339887499189
1.374,-1.9021130325903473
1.375,-2.0
1.3760000000000001,-1.9021130325902824
1.377,-1.6180339887498625
1.3780000000000001,-1.1755705045849218
1.379,-0.6180339887498898
1.3800000000000001,9.409744078035108e-14
1.381,0.6180339887498525
1.3820000000000001,1.175570504584982
1.383,1.6180339887499062
1.3840000000000001,1.9021130325903406
1.385,2.0
1.3860000000000001,1.902113032590289
1.387,1.6180339887498751
1.3880000000000001,1.1755705045848472
1.389,0.6180339887499103
1.3900000000000001,-7.25362293477186e-14
1.391,-0.6180339887499402
1.3920000000000001,-1.1755705045850566
1.393,-1.6180339887498936
1.3940000000000001,-1.902113032590334
1.395,-2.0
1.3960000000000001,-1.9021130325902957
1.397,-1.6180339887498878
1.3980000000000001,-1.1755705045848648
1.399,-0.6180339887499308
1.4000000000000001,5.097501791508613e-14
1.401,0.6180339887499197
1.4020000000000001,1.175570504585039
1.403,1.618033988749881
1.4040000000000001,1.9021130325903273
1.405,2.0
1.4060000000000001,1.9021130325902673
1.407,1.6180339887499005
1.408,1.1755705045849743
1.409,0.6180339887498432
1.41,8.427303123916238e-14
1.411,-0.6180339887498991
1.412,-1.1755705045849298
1.413,-1.618033988749935
1.414,-1.9021130325902855
1.415,-2.0
1.416,-1.902113032590309
1.417,-1.6180339887498463
1.418,-1.1755705045849916
1.419,-0.6180339887498637
1.42,7.85259504982118e-15
1.421,0.6180339887498787
1.422,1.1755705045849123
1.423,1.6180339887499224
1.424,1.9021130325902789
1.425,2.0
1.426,1.9021130325903157
1.427,1.618033988749859
1.428,1.1755705045850091
1.429,0.6180339887498842
1.43,1.3708616382811296e-14
1.431,-0.6180339887499663
1.432,-1.175570504584895
1.433,-1.6180339887499098
1.434,-1.9021130325903073
1.435,-2.0
1.436,-1.9021130325903224
1.437,-1.6180339887498716
1.438,-1.1755705045849345
1.439,-0.6180339887499047
1.44,-3.5269827815443773e-14
1.441,0.6180339887499458
1.442,1.1755705045849694
1.443,1.6180339887498971
1.444,1.9021130325903006
1.445,2.0
1.446,1.902113032590329
1.447,1.6180339887498845
1.448,1.175570504584952
1.449,0.6180339887498171
1.45,5.683103924807625e-14
1.451,-0.6180339887499252
1.452,-1.175570504584952
1.453,-1.6180339887499513
1.454,-1.902113032590294
1.455,-2.0
1.456,-1.9021130325903006
1.457,-1.6180339887498971
1.458,-1.1755705045849694
1.459,-0.6180339887498376
1.46,3.5294587040907305e-14
1.461,0.6180339887499048
1.462,1.1755705045849345
1.463,1.6180339887499384
1.464,1.9021130325902873
1.465,2.0
1.466,1.9021130325903073
1.467,1.618033988749843
1.468,1.175570504584987
1.469,0.6180339887498582
1.47,-1.3733375608274829e-14
1.471,-0.6180339887499924
1.472,-1.1755705045849172
1.473,-1.6180339887499258
1.474,-1.9021130325903157
1.475,-2.0
1.476,-1.902113032590314
1.477,-1.6180339887498556
1.478,-1.1755705045849123
1.479,-0.6180339887498786
1.48,-7.827835824357647e-15
1.481,0.6180339887499718
1.482,1.1755705045848996
1.483,1.618033988749913
1.484,1.902113032590309
1.485,2.0
1.486,1.9021130325903206
1.487,1.6180339887498683
1.488,1.1755705045849298
1.489,0.618033988749791
1.49,2.938904725699012e-14
1.491,-0.6180339887499513
1.492,-1.1755705045849743
1.493,-1.6180339887499673
1.494,-1.9021130325903024
1.495,-2.0
1.496,-1.9021130325902922
1.497,-1.618033988749881
1.498,-1.1755705045849472
1.499,-0.6180339887498115
1.5,-5.09502586896226e-14
1.5010000000000001,0.6180339887499309
1.502,1.1755705045849567
1.5030000000000001,1.6180339887499546
1.504,1.9021130325902957
1.5050000000000001,2.0
1.506,1.9021130325902988
1.5070000000000001,1.6180339887498267
1.508,1.1755705045849647
1.5090000000000001,0.6180339887498321
1.51,-4.1175367599360955e-14
1.5110000000000001,-0.6180339887500185
1.512,-1.1755705045849394
1.5130000000000001,-1.618033988749942
1.514,-1.9021130325903242
1.5150000000000001,-2.0
1.516,-1.9021130325903055
1.5170000000000001,-1.6180339887498394
1.518,-1.17557050458489
1.5190000000000001,-0.6180339887498525
1.52,1.961415616672848e-14
1.5210000000000001,0.6180339887499979
1.522,1.1755705045849218
1.5230000000000001,1.6180339887499293
1.524,1.9021130325903175
1.5250000000000001,2.0
1.526,1.9021130325903122
1.5270000000000001,1.618033988749852
1.528,1.1755705045849076
1.5290000000000001,0.6180339887497649
1.53,1.947055265903998e-15
1.5310000000000001,-0.6180339887499774
1.532,-1.1755705045849965
1.5330000000000001,-1.6180339887499835
1.534,-1.9021130325903108
1.5350000000000001,-2.0
1.536,-1.9021130325902837
1.537,-1.6180339887499315
1.538,-1.175570504584925
1.539,-0.6180339887498936
1.54,-2.3508266698536476e-14
1.541,0.6180339887498488
1.542,1.175570504584979
1.543,1.618033988749904
1.544,1.9021130325903042
1.545,2.0
1.546,1.9021130325902904
1.547,1.6180339887499442
1.548,1.1755705045849425
1.549,0.618033988749914
1.55,-6.861735959044708e-14
1.551,-0.6180339887498283
1.552,-1.1755705045849616
1.553,-1.6180339887498913
1.554,-1.9021130325903328
1.555,-2.0
1.556,-1.902113032590297
1.557,-1.61803398874989
1.558,-1.1755705045849598
1.559,-0.6180339887499345
1.56,4.7056148157814606e-14
1.561,0.6180339887499159
1.562,1.175570504584944
1.563,1.6180339887498787
1.564,1.902113032590326
1.565,2.0
1.566,1.9021130325903037
1.567,1.618033988749903
1.568,1.1755705045848854
1.569,0.6180339887499551
1.57,-2.5494936725182127e-14
1.571,-0.6180339887498955
1.572,-1.1755705045850187
1.573,-1.618033988749866
1.574,-1.9021130325903193
1.575,-2.0
1.576,-1.902113032590275
1.577,-1.6180339887499156
1.578,-1.1755705045849028
1.579,-0.6180339887498675
1.58,3.933725292549651e-15
1.581,0.6180339887498749
1.582,1.1755705045850011
1.583,1.6180339887498532
1.584,1.9021130325903126
1.585,2.0
1.586,1.9021130325902817
1.587,1.6180339887499282
1.588,1.1755705045849203
1.589,0.6180339887498879
1.59,-9.605935158153321e-14
1.591,-0.6180339887498544
1.592,-1.1755705045849838
1.593,-1.6180339887499073
1.594,-1.9021130325903413
1.595,-2.0
1.596,-1.9021130325902884
1.597,-1.618033988749874
1.598,-1.1755705045849376
1.599,-0.6180339887499084
1.6,7.449814014890073e-14
1.601,0.618033988749942
1.602,1.1755705045849663
1.603,1.6180339887498947
1.604,1.9021130325903346
1.605,2.0
1.606,1.902113032590295
1.607,1.6180339887498867
1.608,1.1755705045848632
1.609,0.618033988749929
1.61,-5.293692871626825e-14
1.611,-0.6180339887499215
1.612,-1.1755705045850409
1.613,-1.618033988749882
1.614,-1.902113032590328
1.615,-2.0
1.616,-1.9021130325903017
1.617,-1.6180339887498993
1.618,-1.1755705045848805
1.619,-0.6180339887498413
1.62,3.1375717283635774e-14
1.621,0.618033988749901
1.622,1.1755705045850233
1.623,1.6180339887498694
1.624,1.9021130325903213
1.625,2.0
1.6260000000000001,1.9021130325902733
1.627,1.618033988749912
1.6280000000000001,1.175570504584898
1.629,0.6180339887498618
1.6300000000000001,-1.2350134357261933e-13
1.631,-0.6180339887499886
1.6320000000000001,-1.175570504585006
1.633,-1.6180339887499235
1.6340000000000001,-1.9021130325903146
1.635,-2.0
1.6360000000000001,-1.902113032590315
1.637,-1.6180339887499247
1.6380000000000001,-1.1755705045848235
1.639,-0.6180339887497742
1.6400000000000001,1.0194013213998686e-13
1.641,0.6180339887499682
1.6420000000000001,1.1755705045849885
1.643,1.618033988749911
1.6440000000000001,1.902113032590308
1.645,2.0
1.6460000000000001,1.9021130325902516
1.647,1.6180339887499373
1.6480000000000001,1.175570504584841
1.649,0.6180339887497948
1.6500000000000001,-8.037892070735438e-14
1.651,-0.6180339887499476
1.6520000000000001,-1.175570504584971
1.653,-1.6180339887498982
1.6540000000000001,-1.9021130325903013
1.655,-2.0
1.6560000000000001,-1.9021130325902582
1.657,-1.6180339887498163
1.6580000000000001,-1.1755705045848583
1.659,-0.6180339887498152
1.6600000000000001,5.881770927472191e-14
1.661,0.6180339887499271
1.6620000000000001,1.1755705045849536
1.663,1.6180339887498856
1.6640000000000001,1.9021130325903648
1.665,2.0
1.666,1.902113032590335
1.667,1.618033988749829
1.668,1.1755705045850597
1.669,0.6180339887498357
1.67,-3.7256497842089424e-14
1.671,-0.6180339887499066
1.672,-1.175570504584936
1.673,-1.618033988749873
1.674,-1.902113032590288
1.675,-2.0
1.676,-1.9021130325903417
1.677,-1.6180339887498418
1.678,-1.1755705045848932
1.679,-0.6180339887498563
1.68,1.5695286409456948e-14
1.681,0.6180339887498861
1.682,1.1755705045849187
1.683,1.6180339887498603
1.684,1.9021130325902813
1.685,2.0
1.686,1.9021130325903484
1.687,1.6180339887498545
1.688,1.1755705045849107
1.689,0.6180339887498768
1.69,5.865925023175528e-15
1.691,-0.6180339887498656
1.692,-1.1755705045849012
1.693,-1.618033988749981
1.694,-1.9021130325902746
1.695,-2.0
1.696,-1.9021130325902849
1.697,-1.6180339887498671
1.698,-1.175570504584928
1.699,-0.6180339887498972
1.7,-2.7427136455808003e-14
1.701,0.618033988749845
1.702,1.1755705045848839
1.703,1.6180339887499684
1.704,1.902113032590268
1.705,2.0
1.706,1.9021130325902915
1.707,1.6180339887498798
1.708,1.1755705045849456
1.709,0.6180339887499178
1.71,4.898834788844048e-14
1.711,-0.6180339887500408
1.712,-1.1755705045848663
1.713,-1.6180339887499557
1.714,-1.9021130325903315
1.715,-2.0
1.716,-1.9021130325902982
1.717,-1.6180339887498925
1.718,-1.1755705045849631
1.719,-0.6180339887499383
1.72,-7.054955932107296e-14
1.721,0.6180339887500204
1.722,1.1755705045848488
1.723,1.618033988749943
1.724,1.9021130325903248
1.725,2.0
1.726,1.9021130325903048
1.727,1.6180339887499051
1.728,1.1755705045849805
1.729,0.6180339887497426
1.73,9.211077075370544e-14
1.731,-0.6180339887499998
1.732,-1.1755705045850153
1.733,-1.6180339887499304
1.734,-1.9021130325903182
1.735,-2.0
1.736,-1.9021130325903115
1.737,-1.6180339887499178
1.738,-1.175570504584998
1.739,-0.618033988749763
1.74,1.1370169325689416e-13
1.741,0.6180339887499793
1.742,1.175570504584998
1.743,1.6180339887499178
1.744,1.9021130325903115
1.745,2.0
1.746,1.9021130325903182
1.747,1.6180339887497968
1.748,1.1755705045850153
1.749,0.6180339887497835
1.75,-9.214048182426167e-14
1.7510000000000001,-0.6180339887499589
1.752,-1.1755705045849805
1.7530000000000001,-1.6180339887499051
1.754,-1.9021130325903048
1.7550000000000001,-2.0
1.756,-1.9021130325903248
1.7570000000000001,-1.6180339887498094
1.758,-1.1755705045848488
1.7590000000000001,-0.6180339887498041
1.76,7.05792703916292e-14
1.7610000000000001,0.6180339887499383
1.762,1.1755705045849631
1.7630000000000001,1.6180339887498925
1.764,1.9021130325902982
1.7650000000000001,2.0
1.766,1.9021130325903315
1.7670000000000001,1.618033988749822
1.768,1.1755705045848663
1.7690000000000001,0.6180339887498245
1.77,-4.901805895899672e-14
1.7710000000000001,-0.6180339887499178
1.772,-1.1755705045849456
1.7730000000000001,-1.6180339887500135
1.774,-1.9021130325902915
1.7750000000000001,-2.0
1.776,-1.902113032590268
1.7770000000000001,-1.6180339887498347
1.778,-1.1755705045848837
1.7790000000000001,-0.618033988749845
1.78,2.7456847526364246e-14
1.7810000000000001,0.6180339887498972
1.782,1.1755705045849283
1.7830000000000001,1.6180339887500008
1.784,1.9021130325902849
1.7850000000000001,2.0
1.786,1.9021130325902746
1.7870000000000001,1.6180339887498474
1.788,1.1755705045849012
1.7890000000000001,0.6180339887498656
1.79,-5.895636093731769e-15
1.7910000000000001,-0.6180339887500931
1.792,-1.1755705045849107
1.793,-1.6180339887498545
1.794,-1.9021130325903484
1.795,-2.0
1.796,-1.9021130325902813
1.797,-1.6180339887498603
1.798,-1.1755705045849187
1.799,-0.618033988749886
1.8,-1.5665575338900706e-14
1.801,0.6180339887498563
1.802,1.1755705045848932
1.803,1.6180339887498418
1.804,1.9021130325903417
1.805,2.0
1.806,1.902113032590288
1.807,1.618033988749873
1.808,1.175570504584936
1.809,0.6180339887499066
1.81,3.7226786771533185e-14
1.811,-0.6180339887498357
1.812,-1.1755705045850597
1.813,-1.6180339887498292
1.814,-1.902113032590335
1.815,-2.0
1.816,-1.9021130325902946
1.817,-1.6180339887498856
1.818,-1.1755705045849536
1.819,-0.6180339887499271
1.82,-5.878799820416566e-14
1.821,0.6180339887498153
1.822,1.1755705045850424
1.823,1.6180339887498163
1.824,1.9021130325903284
1.825,2.0
1.826,1.9021130325903013
1.827,1.6180339887498982
1.828,1.175570504584971
1.829,0.6180339887499476
1.83,-1.4702446580643394e-13
1.831,-0.6180339887497948
1.832,-1.1755705045850249
1.833,-1.6180339887499373
1.834,-1.9021130325903217
1.835,-2.0
1.836,-1.902113032590308
1.837,-1.618033988749911
1.838,-1.1755705045849885
1.839,-0.6180339887499681
1.84,1.2546325437380146e-13
1.841,0.6180339887499905
1.842,1.1755705045850076
1.843,1.6180339887499247
1.844,1.902113032590315
1.845,2.0
1.846,1.9021130325903146
1.847,1.6180339887499235
1.848,1.175570504584822
1.849,0.6180339887499886
1.85,-1.0390204294116897e-13
1.851,-0.61803398874997
1.852,-1.17557050458499
1.853,-1.618033988749912
1.854,-1.9021130325903084
1.855,-2.0
1.856,-1.9021130325903213
1.857,-1.6180339887499362
1.858,-1.1755705045848395
1.859,-0.6180339887497929
1.86,8.23408315085365e-14
1.861,0.6180339887499495
1.862,1.1755705045849727
1.863,1.6180339887498993
1.864,1.9021130325903017
1.865,2.0
1.866,1.9021130325902575
1.867,1.6180339887499489
1.868,1.1755705045848568
1.869,0.6180339887498134
1.87,-6.077962007590402e-14
1.871,-0.618033988749929
1.872,-1.1755705045849552
1.873,-1.6180339887498867
1.874,-1.9021130325903655
1.875,-2.0
1.8760000000000001,-1.9021130325902642
1.877,-1.6180339887498278
1.8780000000000001,-1.1755705045848743
1.879,-0.6180339887498338
1.8800000000000001,3.9218408643271543e-14
1.881,0.6180339887499084
1.8820000000000001,1.1755705045849376
1.883,1.618033988749874
1.8840000000000001,1.9021130325903588
1.885,2.0
1.8860000000000001,1.9021130325902709
1.887,1.6180339887498405
1.8880000000000001,1.1755705045848917
1.889,0.6180339887498544
1.8900000000000001,-1.7657197210639068e-14
1.891,-0.618033988749888
1.8920000000000001,-1.1755705045851041
1.893,-1.6180339887498614
1.8940000000000001,-1.9021130325903521
1.895,-2.0
1.8960000000000001,-1.9021130325902775
1.897,-1.6180339887498532
1.8980000000000001,-1.1755705045849092
1.899,-0.6180339887498749
1.9000000000000001,-3.90401422199341e-15
1.901,0.6180339887498675
1.9020000000000001,1.1755705045850868
1.903,1.6180339887498487
1.9040000000000001,1.9021130325903455
1.905,2.0
1.9060000000000001,1.9021130325902842
1.907,1.6180339887498658
1.9080000000000001,1.1755705045849265
1.909,0.6180339887498953
1.9100000000000001,-2.0190844978860616e-13
1.911,-0.6180339887498469
1.9120000000000001,-1.1755705045850693
1.913,-1.6180339887499697
1.9140000000000001,-1.9021130325903388
1.915,-2.0
1.9160000000000001,-1.9021130325902909
1.917,-1.6180339887498787
1.9180000000000001,-1.175570504584944
1.919,-0.6180339887499159
1.92,-4.702643708725836e-14
1.921,0.6180339887498264
1.922,1.175570504584868
1.923,1.6180339887499569
1.924,1.9021130325902618
1.925,2.0
1.926,1.9021130325902975
1.927,1.6180339887498913
1.928,1.1755705045849614
1.929,0.6180339887499364
1.93,6.858764851989084e-14
1.931,-0.6180339887500221
1.932,-1.1755705045848506
1.933,-1.6180339887499442
1.934,-1.9021130325903255
1.935,-2.0
1.936,-1.9021130325903042
1.937,-1.618033988749904
1.938,-1.175570504584979
1.939,-0.618033988749957
1.94,-9.014885995252331e-14
1.941,0.6180339887500017
1.942,1.175570504585017
1.943,1.6180339887499315
1.944,1.9021130325903188
1.945,2.0
1.946,1.9021130325903108
1.947,1.6180339887499167
1.948,1.1755705045849965
1.949,0.6180339887497611
1.95,1.1171007138515579e-13
1.951,-0.6180339887499812
1.952,-1.1755705045849996
1.953,-1.6180339887499189
1.954,-1.9021130325903122
1.955,-2.0
1.956,-1.9021130325903175
1.957,-1.6180339887499293
1.958,-1.1755705045850138
1.959,-0.6180339887497817
1.96,9.41023926254438e-14
1.961,0.6180339887499606
1.962,1.175570504584982
1.963,1.6180339887499062
1.964,1.9021130325903055
1.965,2.0
1.966,1.9021130325903242
1.967,1.6180339887498083
1.968,1.1755705045850313
1.969,0.6180339887498022
1.97,-7.254118119281132e-14
1.971,-0.6180339887499402
1.972,-1.1755705045849647
1.973,-1.6180339887498936
1.974,-1.9021130325902988
1.975,-2.0
1.976,-1.9021130325903308
1.977,-1.618033988749821
1.978,-1.1755705045848648
1.979,-0.6180339887498227
1.98,5.097996976017884e-14
1.981,0.6180339887499197
1.982,1.1755705045849472
1.983,1.618033988749881
1.984,1.9021130325902922
1.985,2.0
1.986,1.9021130325903375
1.987,1.6180339887498336
1.988,1.175570504584882
1.989,0.6180339887498432
1.99,-2.941875832754636e-14
1.991,-0.6180339887498991
1.992,-1.1755705045849298
1.993,-1.618033988750002
1.994,-1.9021130325902855
1.995,-2.0
1.996,-1.902113032590274
1.997,-1.6180339887498463
1.998,-1.1755705045848996
1.999,-0.6180339887498637
