timestamp_us,ch0,ch1,ch2,ch3,ch4,ch5,time_s
304552010,1712,35,7,7,6,8,0.15
304553010,1963,37,6,8,5,6,0.151
304554010,2073,33,5,6,9,4,0.152
304555010,2359,43,8,6,7,7,0.153
304556010,2551,41,4,6,4,3,0.154
304557010,2583,36,6,7,4,3,0.155
304558010,2747,40,4,3,6,7,0.156
304559010,2888,38,6,7,4,2,0.157
304560010,2887,38,5,5,2,5,0.158
304561010,2927,37,5,4,3,6,0.159
304562010,2572,24,5,6,8,3,0.16
304563010,2323,21,5,6,6,7,0.161
304564010,2188,23,7,6,4,3,0.162
304565010,1808,15,5,4,3,8,0.163
304566010,1624,19,6,9,5,5,0.164
304567010,1575,26,7,7,9,8,0.165
304568010,1472,23,6,6,7,10,0.166
304569010,1392,21,6,7,8,7,0.167
304570010,1417,27,7,6,9,7,0.168
304571010,1408,25,5,7,8,9,0.169
304572010,1714,36,9,8,6,9,0.17
304573010,1952,37,7,9,7,5,0.171
304574010,2056,35,7,6,7,5,0.172
304575010,2363,43,7,7,5,4,0.173
304576010,2543,39,5,3,6,6,0.174
304577010,2576,33,5,6,6,5,0.175
304578010,2720,39,7,7,4,1,0.176
304579010,2906,41,4,3,6,6,0.177
304580010,2919,38,7,5,3,6,0.178
304581010,2912,34,6,6,7,4,0.179
304582010,2560,24,4,3,5,2,0.18
304583010,2297,21,4,4,4,5,0.181
304584010,2199,28,6,8,6,7,0.182
304585010,1816,15,5,6,9,6,0.183
304586010,1624,18,7,8,4,8,0.184
304587010,1594,25,6,6,8,8,0.185
304588010,1463,24,7,7,8,8,0.186
304589010,1399,21,7,7,7,11,0.187
304590010,1416,24,7,8,5,7,0.188
304591010,1392,24,7,8,8,8,0.189
304592010,1699,36,8,6,8,7,0.19
304593010,1951,39,8,6,6,8,0.191
304594010,2067,36,4,5,3,6,0.192
304595010,2388,41,6,7,6,6,0.193
304596010,2552,39,7,6,6,5,0.194
304597010,2567,36,5,4,3,5,0.195
304598010,2735,40,6,8,4,3,0.196
304599010,2899,40,6,4,4,3,0.197
304600010,2887,38,5,4,5,3,0.198
304601010,2922,36,6,7,7,7,0.199
304602010,2574,23,4,3,5,4,0.2
304603010,2304,20,4,4,3,7,0.201
304604010,2184,25,6,7,6,7,0.202
304605010,1839,19,5,5,5,7,0.203
304606010,1640,19,5,7,8,7,0.204
304607010,1580,23,7,8,6,10,0.205
304608010,1466,22,5,6,9,7,0.206
304609010,1408,24,5,7,7,9,0.207
304610010,1420,25,6,8,4,7,0.208
304611010,1379,27,7,7,8,7,0.209
304612010,1704,36,7,8,5,7,0.21
304613010,1947,39,7,8,5,5,0.211
304614010,2055,36,4,4,7,8,0.212
304615010,2399,41,5,5,4,3,0.213
304616010,2532,37,6,7,7,7,0.214
304617010,2576,36,4,4,3,6,0.215
304618010,2735,41,6,7,5,3,0.216
304619010,2866,39,5,3,4,5,0.217
304620010,2886,38,7,7,5,6,0.218
304621010,2936,37,4,3,5,4,0.219
304622010,2548,24,4,6,5,4,0.22
304623010,2304,24,5,4,4,6,0.221
304624010,2182,24,6,6,6,6,0.222
304625010,1827,19,6,7,6,7,0.223
304626010,1640,20,6,7,6,7,0.224
304627010,1599,26,8,7,8,6,0.225
304628010,1476,23,7,7,7,10,0.226
304629010,1394,22,5,5,4,7,0.227
304630010,1407,26,6,9,7,10,0.228
304631010,1416,25,7,8,7,9,0.229
304632010,1703,36,8,5,6,7,0.23
304633010,1945,36,6,7,8,3,0.231
304634010,2070,36,7,7,8,5,0.232
304635010,2383,44,5,5,4,4,0.233
304636010,2550,40,5,4,4,5,0.234
304637010,2596,34,7,7,6,6,0.235
304638010,2727,40,4,3,4,3,0.236
304639010,2879,39,7,6,4,3,0.237
304640010,2884,36,5,4,1,3,0.238
304641010,2920,37,6,7,6,6,0.239
304642010,2559,25,4,4,4,3,0.24
304643010,2304,23,5,5,6,7,0.241
304644010,2191,27,6,7,8,4,0.242
304645010,1810,18,5,6,8,7,0.243
304646010,1632,18,5,7,8,6,0.244
304647010,1580,24,6,7,7,9,0.245
304648010,1460,24,6,9,4,6,0.246
304649010,1397,24,7,8,7,10,0.247
304650010,1400,26,7,8,6,8,0.248
304651010,1397,25,5,6,10,8,0.249
304652010,1718,38,9,6,7,8,0.25
304653010,1960,37,5,7,6,6,0.251
304654010,2071,34,7,7,6,5,0.252
304655010,2368,40,7,7,5,4,0.253
304656010,2519,41,6,5,4,4,0.254
304657010,2612,37,4,3,6,6,0.255
304658010,2732,38,5,4,3,6,0.256
304659010,2879,42,6,6,6,5,0.257
304660010,2907,37,3,4,3,5,0.258
304661010,2892,36,5,4,5,3,0.259
304662010,2563,25,3,7,8,6,0.26
304663010,2295,23,4,5,4,5,0.261
304664010,2170,26,6,8,6,7,0.262
304665010,1823,17,5,6,9,6,0.263
304666010,1621,19,7,9,5,7,0.264
304667010,1586,25,5,7,8,7,0.265
304668010,1492,24,7,9,7,10,0.266
304669010,1403,25,6,8,7,7,0.267
304670010,1410,25,6,7,10,6,0.268
304671010,1404,25,8,5,5,6,0.269
304672010,1714,39,9,7,8,7,0.27
304673010,1936,36,8,6,7,6,0.271
304674010,2066,35,7,6,6,5,0.272
304675010,2376,41,7,7,6,6,0.273
304676010,2536,39,7,5,2,4,0.274
304677010,2583,37,3,5,5,3,0.275
304678010,2751,41,4,5,6,7,0.276
304679010,2884,40,4,5,3,5,0.277
304680010,2882,37,5,4,4,1,0.278
304681010,2898,37,5,4,5,3,0.279
304682010,2577,24,4,5,6,6,0.28
304683010,2312,21,4,5,6,4,0.281
304684010,2160,26,7,7,8,5,0.282
304685010,1814,16,3,7,7,8,0.283
304686010,1626,20,6,6,7,7,0.284
304687010,1584,23,6,5,6,8,0.285
304688010,1476,23,7,8,8,4,0.286
304689010,1389,23,7,8,7,10,0.287
304690010,1402,27,7,8,8,6,0.288
304691010,1415,27,7,6,9,7,0.289
304692010,1695,36,7,7,6,9,0.29
304693010,1939,39,8,6,5,5,0.291
304694010,2076,36,7,8,4,4,0.292
304695010,2360,41,6,7,8,6,0.293
304696010,2544,40,6,4,3,8,0.294
304697010,2583,36,3,4,6,5,0.295
304698010,2744,39,7,6,6,4,0.296
304699010,2893,39,6,6,5,1,0.297
304700010,2903,36,5,5,3,7,0.298
304701010,2916,35,6,5,5,3,0.299
304702010,2564,23,4,3,8,5,0.3
304703010,2290,23,4,6,7,8,0.301
304704010,2199,25,4,6,6,7,0.302
304705010,1811,17,5,7,7,5,0.303
304706010,1623,20,6,7,5,4,0.304
304707010,1597,25,7,7,6,7,0.305
304708010,1496,22,7,7,6,7,0.306
304709010,1380,24,6,6,7,9,0.307
304710010,1416,27,7,6,7,9,0.308
304711010,1394,27,6,6,8,6,0.309
304712010,1703,37,6,8,6,8,0.31
304713010,1944,38,8,6,8,6,0.311
304714010,2058,35,6,8,5,6,0.312
304715010,2367,43,7,7,8,5,0.313
304716010,2541,39,6,6,4,3,0.314
304717010,2604,36,5,4,2,7,0.315
304718010,2728,39,6,7,7,5,0.316
304719010,2883,42,4,4,2,5,0.317
304720010,2894,37,5,5,5,3,0.318
304721010,2905,35,6,7,5,4,0.319
304722010,2570,26,4,4,3,7,0.32
304723010,2292,20,3,6,7,6,0.321
304724010,2175,27,6,7,7,7,0.322
304725010,1832,17,4,6,7,6,0.323
304726010,1619,20,6,8,3,6,0.324
304727010,1584,24,7,8,7,7,0.325
304728010,1471,22,8,7,8,6,0.326
304729010,1385,20,6,9,7,8,0.327
304730010,1432,27,8,7,7,8,0.328
304731010,1399,27,7,7,8,6,0.329
304732010,1719,36,7,7,8,5,0.33
304733010,1959,38,6,7,7,8,0.331
304734010,2039,35,6,6,5,4,0.332
304735010,2376,40,4,4,3,7,0.333
304736010,2540,40,5,5,5,3,0.334
304737010,2585,35,7,5,3,7,0.335
304738010,2731,41,3,6,7,5,0.336
304739010,2876,39,6,4,4,3,0.337
304740010,2892,36,3,4,4,4,0.338
304741010,2923,36,4,4,6,7,0.339
304742010,2587,23,5,5,6,6,0.34
304743010,2303,22,3,8,6,6,0.341
304744010,2170,25,4,4,7,7,0.342
304745010,1816,17,5,7,8,5,0.343
304746010,1614,21,6,8,6,8,0.344
304747010,1595,25,7,7,7,8,0.345
304748010,1488,23,8,5,5,6,0.346
304749010,1398,23,7,7,9,7,0.347
304750010,1404,25,6,7,8,8,0.348
304751010,1392,27,7,6,8,9,0.349
304752010,1709,37,6,7,8,8,0.35
304753010,1951,39,8,5,5,7,0.351
304754010,2050,36,6,8,6,7,0.352
304755010,2383,43,7,6,7,6,0.353
304756010,2531,39,6,5,2,5,0.354
304757010,2596,35,6,6,6,5,0.355
304758010,2709,37,3,6,6,3,0.356
304759010,2879,42,7,6,4,3,0.357
304760010,2911,37,4,5,4,5,0.358
304761010,2920,36,4,3,7,6,0.359
304762010,2543,22,3,6,6,4,0.36
304763010,2290,23,6,6,6,6,0.361
304764010,2202,27,6,4,3,6,0.362
304765010,1814,17,4,5,6,7,0.363
304766010,1625,19,6,8,5,5,0.364
304767010,1576,24,6,7,9,7,0.365
304768010,1492,23,6,7,7,8,0.366
304769010,1398,24,6,8,5,6,0.367
304770010,1420,24,7,6,8,8,0.368
304771010,1398,25,7,7,8,8,0.369
304772010,1704,37,9,6,7,8,0.37
304773010,1948,37,7,9,4,5,0.371
304774010,2082,36,5,6,8,4,0.372
304775010,2363,42,6,8,4,5,0.373
304776010,2527,39,5,4,3,7,0.374
304777010,2596,35,6,6,7,4,0.375
304778010,2712,38,6,6,6,5,0.376
304779010,2875,42,6,5,2,5,0.377
304780010,2887,39,4,3,7,5,0.378
304781010,2908,36,2,6,5,2,0.379
304782010,2571,23,5,4,3,7,0.38
304783010,2291,21,4,5,4,5,0.381
304784010,2182,25,6,8,6,8,0.382
304785010,1826,16,6,7,7,7,0.383
